,logFC,AveExpr,t,P.Value,adj.P.Val,B,type
SLC52A2,0.190398654399316,7.00064466097373,3.19552357709277,0.00165683270424263,0.00496926736491609,-1.904115891,NOT
RNF130,0.0716933667844872,5.5070200811693,3.19492143227066,0.00166009970508109,0.00497832632890329,-1.905922089,NOT
ITGA1,0.123623612384647,3.33905260213291,3.19443013274523,0.00166276973054273,0.00498559265115055,-1.907395571,NOT
SHMT1,-0.084405337,3.84004081093029,-3.194375665,0.00166306598581742,0.00498574043981024,-1.907558915,NOT
FAM222B,0.126005251783154,7.11974382354872,3.19398472208162,0.00166519381107701,0.00499137827142132,-1.908731251,NOT
CAPN5,0.132033327450113,5.58840433397832,3.19379537208055,0.00166622531300415,0.00499372871421136,-1.909299016,NOT
N4BP2,-0.214756839,6.40014639878741,-3.193404248,0.00166835787474094,0.0049993778796601,-1.910471705,NOT
FLJ42351,-0.103959005,4.41862046490552,-3.193326693,0.00166878103818113,0.0049999037694866,-1.910704221,NOT
ZNF879,-0.210388097,5.80805205775754,-3.191796383,0.00167715122456064,0.0050242363735614,-1.915291154,NOT
IRF7,0.264150680919071,7.9832199338111,3.19124895145867,0.00168015490401822,0.00503248771547771,-1.916931544,NOT
GOLPH3,0.139340733972935,9.61750877465119,3.19089258397417,0.00168211292409169,0.00503760506031198,-1.917999272,NOT
TIMM13,-0.130371069,5.83043523675639,-3.19062096,0.00168360675495393,0.0050413309357772,-1.918813027,NOT
FANCD2,-0.094868901,4.47645605169656,-3.190384895,0.00168490602202579,0.00504447319778386,-1.9195202,NOT
VRK2,-0.164523386,7.89712086390722,-3.190119149,0.00168636976150525,0.00504810687207414,-1.920316232,NOT
TSPAN8,-0.28621527,4.32168007655468,-3.189029738,0.00169238261973833,0.0050653551263569,-1.923578904,NOT
TRAPPC2L,0.129783092820774,6.77826647767888,3.18887490918838,0.00169323879009616,0.00506716642372683,-1.92404252,NOT
PMS1,-0.10249652,4.60247688201663,-3.188787727,0.00169372106316283,0.00506785842939545,-1.924303567,NOT
LRIF1,0.278532006927101,6.55795022936676,3.18836474289134,0.00169606274352025,0.00507391491118667,-1.925570009,NOT
RMI2,-0.178111755,6.66704455163344,-3.188292875,0.0016964609109078,0.00507391491118667,-1.925785172,NOT
LILRB4,0.111735466671381,4.48619564638781,3.18828596617373,0.0016964991901382,0.00507391491118667,-1.925805855,NOT
LINC01806,-0.218649128,3.86932486169054,-3.187974878,0.00169822372837416,0.00507832034193712,-1.926737156,NOT
IL1R2,-0.330608603,6.27819046918011,-3.187171177,0.00170268663603277,0.00509020560313749,-1.929142816,NOT
INVS,-0.099789747,4.16941165834218,-3.18716832,0.00170270251822803,0.00509020560313749,-1.929151366,NOT
NIPSNAP2,-0.19581556,8.6698374489716,-3.186277721,0.00170766071543925,0.00510427221250928,-1.9318165,NOT
SPIRE1,-0.154952078,5.84314791570166,-3.186119028,0.00170854560629345,0.00510616116948218,-1.932291322,NOT
TRABD2A,0.141896178657636,5.56924851661657,3.18589764118978,0.00170978079451268,0.00510909631137092,-1.932953694,NOT
KYAT1,-0.074700524,4.87737437673217,-3.185701319,0.00171087683362155,0.00511161484640401,-1.933541041,NOT
SURF1,0.121492147408227,7.26320015903261,3.18560860915745,0.00171139464367454,0.00511240530726569,-1.933818394,NOT
TIAL1,-0.084016549,6.80228371053221,-3.185318537,0.00171301571864256,0.00511649080159135,-1.934686133,NOT
ERLIN1,-0.129710412,8.13052953918843,-3.184169168,0.00171945301727147,0.00513495821193439,-1.938123742,NOT
IGFL1,-0.473683003,5.93381894020307,-3.183770942,0.00172168860311875,0.005140874060015,-1.939314526,NOT
AMPH,0.158399703948269,4.90953840701243,3.18306136312361,0.00172567875770655,0.0051516363562964,-1.941435994,NOT
ZNF777,-0.099809819,5.07676106321534,-3.183039243,0.00172580328302123,0.0051516363562964,-1.941502122,NOT
UQCRQ,0.11044580512434,10.7570540118202,3.18295858399612,0.00172625742341449,0.0051522301691147,-1.941743244,NOT
ADGRL1,-0.115567374,6.54862096169674,-3.182360502,0.00172962831142654,0.0051615279159023,-1.943530988,NOT
IFT81,-0.111171886,5.2961648840438,-3.182266857,0.00173015666068299,0.00516234151136096,-1.943810876,NOT
AAED1,0.175619329329781,6.69614372431674,3.18210759127523,0.00173105559037463,0.0051642604194596,-1.944286878,NOT
INPPL1,0.169510370107409,6.49417014322259,3.1817201031865,0.00173324446698371,0.00517002649223806,-1.945444888,NOT
GUCY2C,-0.249324779,5.59986130301957,-3.180091575,0.00174247193633935,0.0051967829001062,-1.950310379,NOT
KLHDC10,-0.0992055,6.84486999159757,-3.179922816,0.001743430744478,0.00519852184749974,-1.950814445,NOT
FEM1A,-0.11109055,6.04702591878887,-3.179898311,0.00174357001334559,0.00519852184749974,-1.950887638,NOT
ADCK1,0.137043297881972,6.52171968294982,3.17963738560804,0.00174505354723487,0.0052021767589453,-1.951666947,NOT
SPAG5,-0.13751471,6.08017294980116,-3.179131933,0.00174793070998675,0.00520998452284253,-1.953176426,NOT
RGS17,-0.245284739,5.0583204393642,-3.17788568,0.00175504350396551,0.00523041308799169,-1.956897314,NOT
TMEM95,0.205405881314241,5.32244962041616,3.17750739780581,0.00175720779123375,0.00523588694855867,-1.958026478,NOT
FAH,-0.116788499,5.35895491346397,-3.177474008,0.00175739894805991,0.00523588694855867,-1.958126142,NOT
MAF1,0.153487290086925,8.08805959752143,3.17729792068052,0.00175840735027238,0.00523811828055169,-1.958651712,NOT
NET1,-0.183358534,9.26587862266832,-3.177116392,0.00175944747789527,0.00524044344699759,-1.959193497,NOT
FANCG,0.133793511877567,6.63237987104535,3.17674466807027,0.00176157917244848,0.00524601863599202,-1.960302848,NOT
SCML1,-0.175434527,6.33175862032705,-3.176631443,0.00176222894814304,0.00524717964677164,-1.960640726,NOT
NUTM1,0.208471290183228,6.21939339969639,3.17613239771749,0.00176509552976734,0.00525494006119202,-1.96212982,NOT
GPR37,-0.092292934,2.97331228674003,-3.175166175,0.0017706579305248,0.00527015249432402,-1.965012324,NOT
LDHAL6B,0.127264119733402,3.08862026321871,3.17515412851569,0.00177072738106795,0.00527015249432402,-1.965048256,NOT
OPN3,-0.140240128,6.47851235455701,-3.174843537,0.00177251892329324,0.00527470696100293,-1.965974666,NOT
CASR,0.0741830502925942,4.65991344547894,3.17448139778317,0.00177460992458011,0.0052801510917352,-1.967054727,NOT
NPBWR2,0.140043118698247,3.38492781881367,3.17365523701269,0.00177938875999243,0.0052935897858425,-1.969518296,NOT
CDC42BPG,-0.114203733,4.7816149849779,-3.173332387,0.00178125948825285,0.00529837432574753,-1.970480862,NOT
SLC25A38,0.127525857118099,6.94702252633765,3.17317185957629,0.00178219033298511,0.00530036217476479,-1.970959439,NOT
OCLM,-0.11988533,4.71149422258658,-3.172994854,0.00178321724703652,0.0053026351131497,-1.971487113,NOT
TGFB2,0.160978541142487,4.66033100070397,3.17273152479579,0.00178474599700883,0.00530639943852936,-1.972272084,NOT
IGF1,0.146484424956641,5.46358597782403,3.17262698238514,0.00178535325077017,0.00530742326999679,-1.972583702,NOT
DDX28,-0.098118591,5.55229058533797,-3.172242073,0.00178759071723194,0.00531329231441083,-1.973730956,NOT
STX7,-0.100556942,6.42671578389982,-3.171944825,0.00178932039148533,0.00531765053191607,-1.974616845,NOT
ALKBH5,0.115909026839791,6.30964360169794,3.17099510313829,0.00179485718681907,0.00533332011885537,-1.977446805,NOT
GRN,0.208453139827755,10.2156941208204,3.17039200903496,0.00179838141292243,0.00534300573422782,-1.9792435,NOT
TLK2,-0.056071889,5.36598670394277,-3.17005722,0.00180034054423313,0.00534803927412868,-1.980240747,NOT
HSPA5,0.169280231476964,9.03952764160776,3.16988602209735,0.00180134313337978,0.0053502302746316,-1.980750665,NOT
SNRNP27,0.115338109665335,7.83652255139003,3.16964233506466,0.00180277113231451,0.00535368396869157,-1.981476451,NOT
ISCA2,0.128770803276301,7.54984778202261,3.16931718577886,0.00180467813189861,0.0053585589243667,-1.982444782,NOT
LOC440792,0.137750014617375,5.61969964424747,3.16906208378959,0.0018061756131621,0.00536221665860537,-1.983204443,NOT
GSPT2,0.202714057800484,6.07937359002054,3.16676042702761,0.00181973880406013,0.00540168901284603,-1.99005602,NOT
TCEAL7,0.163470110801097,3.18027473693065,3.16658216412958,0.00182079319975481,0.00540402427472069,-1.990586489,NOT
PRKCQ-AS1,0.103753601510104,4.42185743270016,3.16632644337048,0.00182230673474129,0.00540628606528932,-1.991347407,NOT
PNPLA1,-0.201018278,3.83661179148558,-3.166302364,0.00182244931138941,0.00540628606528932,-1.991419054,NOT
TOGARAM1,-0.250169561,7.10449780278803,-3.1662907,0.0018225183792147,0.00540628606528932,-1.991453759,NOT
CAPRIN1,-0.09459837,6.90500673847182,-3.166272449,0.00182262645930053,0.00540628606528932,-1.991508064,NOT
PTPRD,0.144285542290853,4.36880434303507,3.16622287296623,0.00182292006881983,0.00540636261926469,-1.991655574,NOT
C6orf10,0.101255239535085,3.0153154942874,3.16596690492708,0.00182443670802142,0.00541006584335142,-1.992417151,NOT
ASB12,0.309702299284381,6.36936325477683,3.16553800247497,0.00182698062473175,0.00541681375416134,-1.993693135,NOT
SNTA1,0.127300130054176,6.64059642154836,3.16478920493141,0.00183142979236515,0.00542920773102316,-1.995920436,NOT
RNF219,-0.114667615,5.94767955368826,-3.164558746,0.00183280114244206,0.00543237215523727,-1.996605843,NOT
PTGES,0.136535415011968,6.35755135082444,3.1645193902653,0.0018330354230967,0.00543237215523727,-1.996722886,NOT
ALDOB,0.0437063116758206,3.96151574914873,3.16319628228276,0.00184092796158466,0.00545496164515942,-2.000657031,NOT
FUT5,0.19357823799298,5.71032921535329,3.1622686438399,0.00184648023182123,0.00547061093630862,-2.003414409,NOT
NLRP3,0.097110464043258,3.790061749,3.1621948413124,0.00184692263386811,0.00547111872817747,-2.003633753,NOT
MICAL2,0.129398945706929,5.77100405358102,3.16200674972639,0.00184805057471613,0.00547365683720206,-2.004192751,NOT
LOC105376292,0.207180353644839,6.8299480481812,3.16196066605557,0.00184832702495288,0.00547367258027707,-2.004329704,NOT
CEP63,-0.141271034,5.4856038398988,-3.161759859,0.00184953209184485,0.00547643793930241,-2.004926452,NOT
PNPLA6,0.202091674181823,7.04132300679101,3.16142204210575,0.0018515610060508,0.00548164152957231,-2.005930279,NOT
NATD1,0.106480784499748,5.91085544742924,3.16101450125823,0.00185401142768489,0.00548809130529363,-2.007141165,NOT
LGALS12,0.143698615767377,4.22228820329599,3.16055947990064,0.00185675088583427,0.00549539464641874,-2.008492962,NOT
NDUFB2-AS1,-0.180932155,4.68726630373506,-3.160128407,0.00185934962142318,0.00550227941326461,-2.009773452,NOT
IGSF22,0.159506508432068,5.97254749492747,3.15995951080691,0.00186036873578712,0.00550448835381362,-2.010275111,NOT
LINC01139,-0.27923682,3.94019810765038,-3.15958055,0.00186265725616992,0.00551045203510525,-2.01140062,NOT
CLCA2,-0.147823301,10.1896262367612,-3.158582963,0.00186869410232635,0.00552750132421455,-2.014362871,NOT
SLC6A11,-0.111816236,4.55035483309202,-3.158111787,0.00187155169538951,0.00553514292799934,-2.015761698,NOT
ZSCAN12P1,0.214362743261258,4.89375279019253,3.15745898885322,0.00187551748614585,0.00554605932478578,-2.017699418,NOT
PLK2,-0.188392244,8.08255005461987,-3.157226703,0.00187693051573287,0.00554942490504031,-2.018388834,NOT
SDK2,0.099207312689766,5.56583833286732,3.15653294591261,0.00188115661273861,0.00556078986316953,-2.020447607,NOT
CPNE8,0.202961129958909,5.80917955557487,3.15650528733366,0.00188132528063443,0.00556078986316953,-2.020529678,NOT
GALC,0.141340739527268,6.03234704667884,3.15575281716605,0.00188591938275991,0.00557355299358178,-2.022762214,NOT
MALT1,-0.171468689,7.44723109163036,-3.155624815,0.00188670191459421,0.00557504950992797,-2.023141941,NOT
CDK16,0.185401743221696,6.81232501877703,3.15552229752972,0.00188732886667069,0.00557608593009627,-2.023446057,NOT
STARD7,0.154062338105292,9.34965867077309,3.15508266420937,0.00189001965608463,0.00558321873237291,-2.02475012,NOT
SLC25A36,-0.172345168,6.2933972575324,-3.154816293,0.00189165171565977,0.00558722236075193,-2.025540164,NOT
HIST1H4G,-0.154275537,3.97671864643965,-3.153148858,0.00190189782923027,0.00561600829358178,-2.030484354,NOT
DTX3,0.100850618635078,5.59285519777817,3.1531397285642,0.00190195406693177,0.00561600829358178,-2.030511416,NOT
RASSF1,0.147802587009192,7.23107472319764,3.1521672787852,0.00190795348096538,0.00563289922107766,-2.033393789,NOT
INO80D,-0.125023136,6.50105260456286,-3.151002123,0.00191516485435233,0.00565336278398374,-2.036846306,NOT
PPP4R2,-0.139913224,6.62030050342834,-3.150503417,0.00191825914782486,0.00566166895852169,-2.038323691,NOT
PSMF1,-0.071298825,6.53553047397341,-3.14936287,0.0019253532564994,0.00568177628156848,-2.041701712,NOT
CD58,-0.140434962,6.98129326960586,-3.149052398,0.0019272885687566,0.00568665618621139,-2.042621064,NOT
HSPA1L,0.130528869838248,5.49236073340246,3.14836890992828,0.00193155540903419,0.00569841306409211,-2.044644687,NOT
LINC01134,0.154797310254792,6.87920168546587,3.14812092229851,0.00193310569404943,0.00570134211706233,-2.045378814,NOT
OARD1,-0.169983741,6.53980055050431,-3.148119742,0.00193311307664413,0.00570134211706233,-2.045382309,NOT
MAP1LC3A,-0.212330752,7.3915488798635,-3.147389906,0.00193768231948277,0.00571398344518231,-2.047542569,NOT
HYMAI,-0.219277561,6.05125138628704,-3.14695809,0.00194039047914032,0.00572113378017889,-2.048820505,NOT
OSBPL3,0.180411161737498,7.59137715227636,3.14672606657831,0.00194184707002955,0.00572459238460231,-2.049507099,NOT
ANKH,-0.087130779,5.81529124509307,-3.146468502,0.00194346519063198,0.00572852610139852,-2.050269222,NOT
WIPI1,0.187309567567427,8.10909943945396,3.14640359185909,0.00194387317904242,0.00572889222459975,-2.05046128,NOT
PHF3,-0.124608318,5.8777496232979,-3.145784542,0.00194776815915997,0.00573890111242798,-2.052292762,NOT
ND2,0.156893116390778,13.0777362910288,3.14577347652372,0.00194783784537133,0.00573890111242798,-2.052325496,NOT
AP5B1,-0.17910787,5.41522519987829,-3.145644958,0.00194864740042283,0.00573986403341144,-2.052705682,NOT
FCHSD1,-0.189268072,5.89209448928469,-3.145631322,0.00194873331112552,0.00573986403341144,-2.052746018,NOT
ZFHX4-AS1,0.102965476084325,3.2255017583348,3.14552365920018,0.00194941176006799,0.00574102474285232,-2.053064496,NOT
SHQ1,-0.112306699,7.13344842398578,-3.145408854,0.0019501354580702,0.00574231835290566,-2.053404091,NOT
UG0898H09,-0.074351953,2.79148730700597,-3.145235916,0.00195122607789349,0.00574469185657195,-2.053915623,NOT
SCAI,-0.125846386,4.1860425645165,-3.144852443,0.00195364643377733,0.00575097903253087,-2.055049804,NOT
TTLL6,0.185799435656455,5.44527512777343,3.14467603222776,0.0019547608132559,0.00575342051290422,-2.055571524,NOT
PLCB2,0.138413720647566,6.21946710749011,3.14265582612737,0.00196756441270427,0.00579026098595827,-2.061544265,NOT
PIGB,-0.128333757,6.47355320644926,-3.142608294,0.00196786659267712,0.00579030619049201,-2.061684752,NOT
UBAC2-AS1,-0.113000193,4.09270914155627,-3.141689469,0.0019737163774219,0.00580667243185564,-2.064400091,NOT
GEMIN7,0.115236948095453,6.55324735083525,3.14097028495841,0.00197830635378729,0.00581899406518497,-2.066524949,NOT
AADACP1,-0.189250001,3.46145441024804,-3.140942944,0.00197848104138248,0.00581899406518497,-2.066605719,NOT
RWDD3,-0.184438516,6.99657675093985,-3.140690653,0.00198009368933467,0.00582278976458044,-2.067351017,NOT
IVD,0.0882649022016559,5.5491685841324,3.14065081393856,0.00198034845074348,0.00582278976458044,-2.0674687,NOT
TMEM14B,-0.092952873,8.89350024624165,-3.140325233,0.00198243161273602,0.00582806602561743,-2.068430414,NOT
AOC2,-0.123944073,4.56935922237382,-3.14018028,0.00198335971240855,0.00582994552622363,-2.068858551,NOT
HAVCR2,0.0998173273411021,5.13999324102222,3.14010325203298,0.0019838530713462,0.005830546775999,-2.069086057,NOT
DSCAM,0.0788427938012513,3.97106252787459,3.13986063758157,0.00198540773814747,0.00583396466030001,-2.069802597,NOT
CINP,-0.085507976,5.00547139965664,-3.139831586,0.00198559397567473,0.00583396466030001,-2.069888395,NOT
HSPA12A,-0.126810244,4.84595163886126,-3.139334573,0.0019887826211853,0.00584248305536801,-2.071356113,NOT
SIN3A,-0.101360069,5.52707528977115,-3.139051891,0.00199059831236198,0.00584696620543629,-2.072190801,NOT
CDC42SE2,0.165061765036524,7.11496320719772,3.13892114069572,0.00199143865491294,0.0058485835853044,-2.072576852,NOT
TSSC4,-0.147678114,6.20998420704931,-3.138487448,0.00199422837775165,0.0058559247258255,-2.07385726,NOT
DDX6,0.159894458446558,6.69296773500582,3.13730595313861,0.00200184669116923,0.00587744051793549,-2.077344633,NOT
PRKXP1,-0.153987168,4.50933574035077,-3.137227722,0.00200235207855921,0.00587806947243759,-2.077575504,NOT
DKKL1,0.200171412588769,5.164537778,3.13667416525713,0.00200593152359816,0.00588772108147711,-2.079208977,NOT
CNOT7,-0.141308674,7.34925002517089,-3.136422685,0.00200755961798111,0.00589164319927355,-2.079950977,NOT
MOGAT3,0.102070608666043,3.5916411882499,3.13586114715084,0.00201119945484767,0.00590146723756754,-2.08160762,NOT
RENBP,0.219896110837727,5.48797606989357,3.13556385591037,0.00201312894142963,0.00590627046498784,-2.082484578,NOT
LOC102724814,0.0865907255326136,4.87299009833129,3.13541488083566,0.00201409646721872,0.00590825043304438,-2.082924002,NOT
ZNF267,-0.258280479,7.08043717870843,-3.133059015,0.00202945407910508,0.00595243628490096,-2.089870485,NOT
LRR1,-0.091208172,5.93650471382772,-3.132913158,0.00203040846113148,0.00595437042610725,-2.090300406,NOT
HOPX,-0.238978788,8.20870573996961,-3.13212185,0.00203559342586754,0.00596870879904342,-2.092632507,NOT
AUP1,0.130998792178758,8.6374924639343,3.13200763719737,0.00203634280482315,0.00596970277671094,-2.092969065,NOT
DNAJC10,0.16811231022699,6.21489724188788,3.13198005342529,0.00203652382718487,0.00596970277671094,-2.093050346,NOT
ITPRIPL1,-0.172156946,4.90627204879172,-3.131459952,0.0020399398555529,0.00597884811322618,-2.094582814,NOT
MMP16,0.0621468067452454,3.88073742215079,3.13095362211724,0.00204327052315794,0.00598774064762846,-2.096074486,NOT
CARD16,0.133285667135564,5.19958940385606,3.12996698302551,0.00204977515665386,0.00600593045900262,-2.098980553,NOT
RNF115,0.0823520638846968,6.79889058364439,3.12976688747152,0.00205109666509026,0.00600893041283446,-2.099569818,NOT
LYZ,0.478478753151813,8.92498045389232,3.12965267224466,0.00205185134001892,0.00601026913121038,-2.099906158,NOT
PLLP,-0.209528358,5.84384838258461,-3.129492319,0.00205291130627051,0.00601250158871161,-2.100378347,NOT
HDHD2,-0.162166326,8.40191831988317,-3.128595367,0.00205884967385812,0.00602901903334025,-2.103019181,NOT
PHETA2,0.142095706651072,6.79390414941743,3.12827099634943,0.00206100111411242,0.00603444387116773,-2.103974036,NOT
PMPCA,0.112799644312668,8.21931602481649,3.12812817019456,0.00206194909146427,0.00603634400500009,-2.104394448,NOT
SLC6A5,0.0924720514795004,4.46131832550769,3.12734805559969,0.00206713405507414,0.00605064554209609,-2.10669043,NOT
RPL31,-0.118020518,9.42164506131598,-3.127004102,0.00206942394267428,0.00605647007171766,-2.10770257,NOT
PDK4,0.126277387891606,3.79582509647573,3.12684786158922,0.00207046489518339,0.00605792359779997,-2.108162299,NOT
FASTKD1,-0.175764924,8.0272114169544,-3.126839481,0.00207052074622646,0.00605792359779997,-2.108186959,NOT
SVBP,-0.117104554,6.4669572993333,-3.126566954,0.00207233766450989,0.006062360929014,-2.108988806,NOT
LOC101927330,-0.146214642,4.58669801079409,-3.126455064,0.00207308405330895,0.00606366572996248,-2.109317997,NOT
FAM86C1,-0.137742397,5.00739928865867,-3.12604365,0.00207583063209553,0.0060708197596327,-2.110528331,NOT
EDRF1,-0.108233708,5.25771130379231,-3.12550184,0.00207945285914619,0.00608053220168647,-2.112122054,NOT
CNTN1,-0.233270965,4.78953785912183,-3.125447841,0.00207981418558286,0.00608070800558245,-2.112280878,NOT
PDLIM7,0.144551114398787,5.6236504015247,3.12537091275399,0.00208032904026219,0.00608133256078962,-2.112507138,NOT
CALR,0.190416848291271,8.39888079055439,3.12503411124836,0.00208258452648784,0.00608704450857631,-2.113497673,NOT
NCBP1,-0.154763284,5.04850695102141,-3.124509493,0.00208610228434371,0.00609644367636519,-2.115040386,NOT
ADAMTSL4,0.235515361683179,5.83765893441532,3.12423095065276,0.00208797225086075,0.00610102530038745,-2.115859387,NOT
COX10,-0.110301585,5.65293808275562,-3.123143012,0.00209529087314567,0.00612152418915554,-2.119057634,NOT
SUZ12P1,-0.21848675,4.67323155913188,-3.121872711,0.00210386628649093,0.00614568840857746,-2.122790719,NOT
NUP85,-0.150762915,7.87699412108218,-3.121541528,0.00210610733214069,0.00615134473687156,-2.123763758,NOT
GSR,0.153343801541717,7.34583930160982,3.12114259971842,0.0021088097235063,0.00615834669436501,-2.124935713,NOT
NCOA5,0.139619146714623,6.40252268889919,3.12095391205451,0.00211008903586911,0.00616119141685356,-2.125489986,NOT
TIMM8B,-0.102760141,8.48611860549443,-3.120647918,0.00211216521477206,0.00616636172896867,-2.126388782,NOT
PARD3B,-0.06013028,4.6139219895506,-3.120177302,0.00211536205536284,0.00617480178913606,-2.127770974,NOT
CPS1,-0.122882055,4.27792908688428,-3.119985765,0.00211666442177866,0.00617771018459846,-2.12833346,NOT
GMPR,0.125040764447169,4.66123068942143,3.11916252391265,0.00212227055201887,0.00619317691589432,-2.130750722,NOT
ZNF22,0.146506331864264,7.22261558498226,3.1185336358206,0.00212656242012241,0.00620480447137321,-2.132596926,NOT
FAM110D,0.151432545804157,5.74178420396027,3.11845009487057,0.00212713315177736,0.00620557284220829,-2.13284215,NOT
DAPK2,-0.112539383,5.98933360411889,-3.117999049,0.00213021703590104,0.00621246631749105,-2.134166032,NOT
CCDC22,-0.190283781,5.76947675424556,-3.117997462,0.00213022789137235,0.00621246631749105,-2.134170689,NOT
PHGDH,-0.185684945,7.03054634085886,-3.117969491,0.00213041927461812,0.00621246631749105,-2.134252783,NOT
SRRM1,0.111504658390261,8.59495210452529,3.11714652850054,0.00213605717470538,0.0062280072563478,-2.136667832,NOT
HVCN1,0.223800344670243,7.17315216513863,3.11643066202589,0.00214097260646898,0.0062413644927234,-2.138768136,NOT
SLC17A7,0.163673473720785,5.78003077054176,3.11638933254024,0.00214125671074907,0.0062413644927234,-2.138889381,NOT
CLCC1,0.183377348913019,6.56580100586344,3.11633838336117,0.00214160699003855,0.00624148432436816,-2.139038844,NOT
ZNF84,-0.172609844,6.4197371153995,-3.116084577,0.00214335271588023,0.00624567041399973,-2.139783372,NOT
GAMT,0.144906981430262,6.87712888928072,3.11546329574628,0.00214763155787538,0.00625723566032445,-2.141605639,NOT
CENPBD1P1,-0.123659113,6.65034676465451,-3.115407796,0.00214801417277437,0.00625744734775888,-2.141768408,NOT
USB1,0.107794705144377,5.90174550909313,3.11456800954766,0.00215381139930144,0.00627343017300497,-2.144231014,NOT
TMSB10,0.194325686715561,12.6328263585484,3.1142855804071,0.00215576431620743,0.00627771413501152,-2.145059081,NOT
TSLP,-0.202814679,3.7971945960282,-3.114265373,0.0021559041063025,0.00627771413501152,-2.145118325,NOT
ZFP57,0.147242989902995,5.31798957321905,3.11390721681138,0.00215838315867007,0.00628402642157937,-2.146168318,NOT
CRYAA,0.125335906961892,4.55024179984772,3.11372762878415,0.00215962720587655,0.00628674174942116,-2.146694768,NOT
BCAT2,0.116821532886579,6.32282224384782,3.11294055328025,0.00216508728173651,0.0063017275149505,-2.149001708,NOT
ZNF286A,-0.078096362,4.99090641400374,-3.112347228,0.0021692117131949,0.00631282197866205,-2.150740416,NOT
PTGER4,0.193939564326461,6.85295903154834,3.11230039555551,0.00216953757358602,0.00631286026744804,-2.150877644,NOT
CHRNB1,0.184433784146653,5.81617057134687,3.11201347928275,0.00217153492115056,0.00631776149130818,-2.151718319,NOT
SMURF2,-0.175895737,5.93424739967254,-3.11159567,0.00217444650904968,0.00632532076724712,-2.152942391,NOT
ALG13,-0.128444428,6.85970151165779,-3.111378505,0.00217596129419056,0.00632881524378606,-2.15357857,NOT
PPP1R1B,0.151495837411382,5.07852654410576,3.11098814138735,0.00217868664158385,0.00633582914438127,-2.154722031,NOT
RPS16,0.0937116942898223,11.3725965542773,3.11083711324535,0.00217974189930923,0.00633798494357694,-2.155164391,NOT
ARL14,-0.184334302,3.46716702259672,-3.110686685,0.00218079343447268,0.00634012929941453,-2.155604975,NOT
CD40LG,0.146127768721502,5.57779509738586,3.11050451226118,0.00218206750190367,0.00634291990330185,-2.156138509,NOT
PRX,0.125277354309082,4.50236103525079,3.11005678060251,0.00218520174028948,0.00635111614353067,-2.157449672,NOT
SUSD5,-0.156395947,3.05808758532856,-3.109650426,0.00218804993301283,0.00635847877467438,-2.15863952,NOT
STYXL1,0.13180574633587,6.99634814163274,3.10938745803047,0.00218989493512941,0.00636259870098147,-2.159409441,NOT
LOC101929315,-0.140941651,3.98686986547695,-3.109358528,0.0021900979974797,0.00636259870098147,-2.159494139,NOT
HORMAD1,-0.521229693,4.28097109781009,-3.108888777,0.00219339767100425,0.00637126793988974,-2.160869328,NOT
HECW1,0.0881252952698451,4.43805813478126,3.10818883065415,0.00219832283309232,0.00638465564011909,-2.162918066,NOT
SNRNP35,-0.144089196,7.25202309630995,-3.107989567,0.0021997268162827,0.00638727519236048,-2.163501234,NOT
TERB2,-0.104786829,2.70070555434848,-3.107971017,0.00219985755956422,0.00638727519236048,-2.163555521,NOT
KRBOX1,-0.209306773,5.49928778570812,-3.107892652,0.00220040996752476,0.00638796037164077,-2.163784855,NOT
SPECC1L,0.105442545596323,7.50849582566059,3.10762352430089,0.00220230806302954,0.00639255142723802,-2.164572413,NOT
ZNF141,-0.102105824,3.86980481865008,-3.10754733,0.00220284572020335,0.00639319284063617,-2.164795372,NOT
TRMT10A,-0.126864041,4.00621404064885,-3.10669649,0.00220885781997897,0.00640971994677813,-2.16728476,NOT
SDF2,0.0851935466841635,7.51412021689621,3.10615648194066,0.00221268142014211,0.00641989257111655,-2.168864399,NOT
PHYH,-0.162501566,7.37838003220409,-3.105848307,0.00221486623839551,0.0064253081794408,-2.169765768,NOT
ZNF708,-0.185465631,4.3841559288746,-3.105368943,0.00221826866852014,0.00643425400575929,-2.17116768,NOT
DNASE1L1,0.158714905102594,7.68598348302615,3.10488532182807,0.00222170620882501,0.00644329908687823,-2.172581846,NOT
CDC42BPB,-0.187946898,5.72034944920164,-3.104365467,0.00222540678586847,0.00645310430811729,-2.174101745,NOT
PDHB,-0.081940105,8.67439256308681,-3.10397836,0.00222816610122921,0.0064601776894464,-2.175233381,NOT
SPN,0.103872932598232,6.65498329333457,3.10361832240743,0.00223073530279879,0.00646669791684406,-2.176285772,NOT
KCTD2,-0.105094656,7.11613073202408,-3.103239771,0.00223343957059916,0.00647360776041003,-2.177392161,NOT
ARHGAP17,0.156287803717422,8.29053989241166,3.10249569174113,0.00223876389861572,0.00648810875470199,-2.179566523,NOT
ARGLU1,-0.124960569,7.40110676782171,-3.102037982,0.00224204491057391,0.00649668475020325,-2.18090382,NOT
CAMP,0.179251459748118,6.23489956540752,3.10185829769792,0.00224333415738367,0.00649948765345316,-2.181428757,NOT
CLTC,-0.063031127,5.92429743737947,-3.101747678,0.00224412820595945,0.00650085524779873,-2.181751914,NOT
KIF18A,-0.208665724,4.09101350222522,-3.101569027,0.00224541113995036,0.00650363846389065,-2.182273789,NOT
