"variable","permutation","dropout_loss","label"
"INS",3,0.177339901477833,"GBM"
"XDH",3,0.192118226600985,"GBM"
"EPHX2",3,0.180623973727422,"GBM"
"SLC6A4",3,0.180623973727422,"GBM"
"GSR",3,0.175697865353038,"GBM"
"NQO1",3,0.177339901477833,"GBM"
"ADRB2",3,0.180623973727422,"GBM"
"AKT1",3,0.180623973727422,"GBM"
"AGT",3,0.180623973727422,"GBM"
"NR3C1",3,0.180623973727422,"GBM"
"CCR7",3,0.183908045977011,"GBM"
"HMGCR",3,0.182266009852217,"GBM"
"GHRL",3,0.174055829228243,"GBM"
"CXCR4",3,0.264367816091954,"GBM"
"ARRB2",3,0.183908045977011,"GBM"
"TGFB1",3,0.180623973727422,"GBM"
"C3",3,0.19376026272578,"GBM"
"APOE",3,0.180623973727422,"GBM"
"FOS",3,0.124794745484401,"GBM"
"ESR2",3,0.177339901477833,"GBM"
"CD36",3,0.19047619047619,"GBM"
"ESR1",3,0.170771756978654,"GBM"
"NOS1",3,0.182266009852217,"GBM"
"IGF1",3,0.175697865353038,"GBM"
"FURIN",3,0.177339901477833,"GBM"
"SOX9",3,0.197044334975369,"GBM"
"NOTCH2",3,0.180623973727422,"GBM"
"DNMT3A",3,0.180623973727422,"GBM"
"NRP1",3,0.169129720853859,"GBM"
"CSF2",3,0.180623973727422,"GBM"
"DNMT3B",3,0.197044334975369,"GBM"
"PTGS1",3,0.177339901477833,"GBM"
"CHUK",3,0.180623973727422,"GBM"
"CD40",3,0.198686371100164,"GBM"
"BRCA1",3,0.174055829228243,"GBM"
"CYP3A4",3,0.172413793103448,"GBM"
"CYP27A1",3,0.19047619047619,"GBM"
"Type",3,0.180623973727422,"GBM"
"_baseline_",3,0.379310344827586,"GBM"
"_full_model_",4,0.180623973727422,"GBM"
"IL1B",4,0.198686371100164,"GBM"
"BCHE",4,0.180623973727422,"GBM"
"PTGS2",4,0.180623973727422,"GBM"
"IL6",4,0.175697865353038,"GBM"
"INS",4,0.192118226600985,"GBM"
"XDH",4,0.187192118226601,"GBM"
"EPHX2",4,0.178981937602627,"GBM"
"SLC6A4",4,0.180623973727422,"GBM"
"GSR",4,0.172413793103448,"GBM"
"NQO1",4,0.187192118226601,"GBM"
"ADRB2",4,0.180623973727422,"GBM"
"AKT1",4,0.180623973727422,"GBM"
"AGT",4,0.157635467980296,"GBM"
"NR3C1",4,0.177339901477833,"GBM"
"CCR7",4,0.180623973727422,"GBM"
"HMGCR",4,0.19376026272578,"GBM"
"GHRL",4,0.180623973727422,"GBM"
"CXCR4",4,0.198686371100164,"GBM"
"ARRB2",4,0.182266009852217,"GBM"
"TGFB1",4,0.180623973727422,"GBM"
"C3",4,0.198686371100164,"GBM"
"APOE",4,0.180623973727422,"GBM"
"FOS",4,0.197044334975369,"GBM"
"ESR2",4,0.174055829228243,"GBM"
"CD36",4,0.155993431855501,"GBM"
"ESR1",4,0.178981937602627,"GBM"
"NOS1",4,0.174055829228243,"GBM"
"IGF1",4,0.180623973727422,"GBM"
"FURIN",4,0.177339901477833,"GBM"
"SOX9",4,0.180623973727422,"GBM"
"NOTCH2",4,0.180623973727422,"GBM"
"DNMT3A",4,0.192118226600985,"GBM"
"NRP1",4,0.180623973727422,"GBM"
"CSF2",4,0.180623973727422,"GBM"
"DNMT3B",4,0.198686371100164,"GBM"
"PTGS1",4,0.178981937602627,"GBM"
"CHUK",4,0.183908045977011,"GBM"
"CD40",4,0.174055829228243,"GBM"
"BRCA1",4,0.187192118226601,"GBM"
"CYP3A4",4,0.178981937602627,"GBM"
"CYP27A1",4,0.195402298850575,"GBM"
"Type",4,0.180623973727422,"GBM"
"_baseline_",4,0.658456486042693,"GBM"
"_full_model_",5,0.180623973727422,"GBM"
"IL1B",5,0.19047619047619,"GBM"
"BCHE",5,0.180623973727422,"GBM"
"PTGS2",5,0.185550082101806,"GBM"
"IL6",5,0.172413793103448,"GBM"
"INS",5,0.174055829228243,"GBM"
"XDH",5,0.198686371100164,"GBM"
"EPHX2",5,0.177339901477833,"GBM"
"SLC6A4",5,0.180623973727422,"GBM"
