"variable","permutation","dropout_loss","label"
"_full_model_",2,0.164203612479474,"RF"
"IL1B",2,0.163382594417077,"RF"
"BCHE",2,0.166666666666667,"RF"
"PTGS2",2,0.160919540229885,"RF"
"IL6",2,0.163382594417077,"RF"
"INS",2,0.169950738916256,"RF"
"XDH",2,0.175697865353038,"RF"
"EPHX2",2,0.178981937602627,"RF"
"SLC6A4",2,0.172413793103448,"RF"
"GSR",2,0.165845648604269,"RF"
"NQO1",2,0.169129720853859,"RF"
"ADRB2",2,0.167487684729064,"RF"
"AKT1",2,0.167487684729064,"RF"
"AGT",2,0.167487684729064,"RF"
"NR3C1",2,0.169129720853859,"RF"
"CCR7",2,0.166666666666667,"RF"
"HMGCR",2,0.161740558292282,"RF"
"GHRL",2,0.166666666666667,"RF"
"CXCR4",2,0.157635467980295,"RF"
"ARRB2",2,0.167487684729064,"RF"
"TGFB1",2,0.167487684729064,"RF"
"C3",2,0.144499178981938,"RF"
"APOE",2,0.168308702791461,"RF"
"FOS",2,0.181444991789819,"RF"
"ESR2",2,0.167487684729064,"RF"
"CD36",2,0.158456486042693,"RF"
"ESR1",2,0.161740558292282,"RF"
"NOS1",2,0.169950738916256,"RF"
"IGF1",2,0.164203612479474,"RF"
"FURIN",2,0.164203612479474,"RF"
"SOX9",2,0.174055829228243,"RF"
"NOTCH2",2,0.15927750410509,"RF"
"DNMT3A",2,0.173234811165846,"RF"
"NRP1",2,0.165845648604269,"RF"
"CSF2",2,0.171592775041051,"RF"
"DNMT3B",2,0.165024630541872,"RF"
"PTGS1",2,0.158456486042693,"RF"
"CHUK",2,0.165845648604269,"RF"
"CD40",2,0.140394088669951,"RF"
"BRCA1",2,0.16256157635468,"RF"
"CYP3A4",2,0.168308702791461,"RF"
"CYP27A1",2,0.160919540229885,"RF"
"Type",2,0.164203612479474,"RF"
"_baseline_",2,0.547619047619048,"RF"
"_full_model_",3,0.164203612479474,"RF"
"IL1B",3,0.151067323481117,"RF"
"BCHE",3,0.169129720853859,"RF"
"PTGS2",3,0.163382594417077,"RF"
"IL6",3,0.155993431855501,"RF"
"INS",3,0.172413793103448,"RF"
"XDH",3,0.175697865353038,"RF"
"EPHX2",3,0.172413793103448,"RF"
"SLC6A4",3,0.168308702791461,"RF"
"GSR",3,0.165024630541872,"RF"
"NQO1",3,0.169129720853859,"RF"
"ADRB2",3,0.160919540229885,"RF"
"AKT1",3,0.165845648604269,"RF"
"AGT",3,0.169950738916256,"RF"
"NR3C1",3,0.169129720853859,"RF"
"CCR7",3,0.163382594417077,"RF"
"HMGCR",3,0.155172413793103,"RF"
"GHRL",3,0.165845648604269,"RF"
"CXCR4",3,0.189655172413793,"RF"
"ARRB2",3,0.167487684729064,"RF"
"TGFB1",3,0.168308702791461,"RF"
"C3",3,0.155172413793103,"RF"
"APOE",3,0.170771756978653,"RF"
"FOS",3,0.165024630541872,"RF"
"ESR2",3,0.168308702791461,"RF"
"CD36",3,0.155993431855501,"RF"
"ESR1",3,0.164203612479474,"RF"
"NOS1",3,0.169950738916256,"RF"
"IGF1",3,0.167487684729064,"RF"
"FURIN",3,0.168308702791461,"RF"
"SOX9",3,0.16256157635468,"RF"
"NOTCH2",3,0.165845648604269,"RF"
"DNMT3A",3,0.172413793103448,"RF"
"NRP1",3,0.165024630541872,"RF"
"CSF2",3,0.167487684729064,"RF"
"DNMT3B",3,0.165845648604269,"RF"
"PTGS1",3,0.165845648604269,"RF"
"CHUK",3,0.165845648604269,"RF"
"CD40",3,0.164203612479474,"RF"
"BRCA1",3,0.165024630541872,"RF"
"CYP3A4",3,0.166666666666667,"RF"
"CYP27A1",3,0.170771756978653,"RF"
"Type",3,0.164203612479474,"RF"
"_baseline_",3,0.666666666666667,"RF"
"_full_model_",4,0.164203612479474,"RF"
"IL1B",4,0.176518883415435,"RF"
"BCHE",4,0.169950738916256,"RF"
"PTGS2",4,0.157635467980295,"RF"
"IL6",4,0.160919540229885,"RF"
"INS",4,0.167487684729064,"RF"
"XDH",4,0.156814449917898,"RF"
"EPHX2",4,0.171592775041051,"RF"
"SLC6A4",4,0.17487684729064,"RF"
"GSR",4,0.166666666666667,"RF"
"NQO1",4,0.170771756978653,"RF"
"ADRB2",4,0.160919540229885,"RF"
"AKT1",4,0.166666666666667,"RF"
"AGT",4,0.170771756978653,"RF"
"NR3C1",4,0.167487684729064,"RF"
"CCR7",4,0.176518883415435,"RF"
"HMGCR",4,0.173234811165846,"RF"
"GHRL",4,0.157635467980295,"RF"
"CXCR4",4,0.185550082101806,"RF"
"ARRB2",4,0.163382594417077,"RF"
"TGFB1",4,0.170771756978653,"RF"
"C3",4,0.17487684729064,"RF"
"APOE",4,0.172413793103448,"RF"
"FOS",4,0.147783251231527,"RF"
"ESR2",4,0.172413793103448,"RF"
"CD36",4,0.179802955665025,"RF"
"ESR1",4,0.155993431855501,"RF"
"NOS1",4,0.150246305418719,"RF"
"IGF1",4,0.166666666666667,"RF"
"FURIN",4,0.16256157635468,"RF"
"SOX9",4,0.166666666666667,"RF"
"NOTCH2",4,0.163382594417077,"RF"
"DNMT3A",4,0.167487684729064,"RF"
"NRP1",4,0.160919540229885,"RF"
"CSF2",4,0.170771756978653,"RF"
"DNMT3B",4,0.165845648604269,"RF"
"PTGS1",4,0.170771756978653,"RF"
"CHUK",4,0.167487684729064,"RF"
"CD40",4,0.173234811165846,"RF"
"BRCA1",4,0.168308702791461,"RF"
"CYP3A4",4,0.169129720853859,"RF"
"CYP27A1",4,0.165024630541872,"RF"
"Type",4,0.164203612479474,"RF"
"_baseline_",4,0.347290640394089,"RF"
"_full_model_",5,0.164203612479474,"RF"
