"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","pct_gap"
5.8441505363443e-67,6.02120001175712,0.272,0.008,3.18459451026473e-62,"6","MAMDC2",0.264
4.20829658386152e-48,5.72139539923785,0.201,0.007,2.29318497447782e-43,"6","SLITRK5",0.194
5.51229817088397e-61,5.1502271364008,0.294,0.021,3.00376151927809e-56,"6","GPC3",0.273
1.1378269811976e-88,5.07206913771594,0.385,0.033,6.20024678594199e-84,"6","CHRDL1",0.352
5.06834607116613e-124,5.0129467500055,0.491,0.037,2.76184314109985e-119,"6","TSPAN8",0.454
9.63843767662656e-78,4.97569561127577,0.34,0.023,5.25217745874735e-73,"6","CD34",0.317
9.9036280434371e-38,4.85060800174053,0.187,0.013,5.39668499342974e-33,"6","ABLIM1",0.174
3.83141658407177e-46,4.78695906834235,0.222,0.021,2.08781552499239e-41,"6","CILP",0.201
3.87061720498447e-37,4.76457074382277,0.192,0.016,2.10917672734014e-32,"6","PAMR1",0.176
1.42335490836038e-148,4.69215907704165,0.595,0.057,7.75614556663738e-144,"6","TNXB",0.538
2.03477500737255e-66,4.68690822564861,0.323,0.038,1.10878959701745e-61,"6","PLA2G2A",0.285
5.44941160987078e-61,4.60912177010187,0.248,0.016,2.96949337445078e-56,"6","GREM2",0.232
2.52104689478782e-147,4.55437804165043,0.59,0.066,1.37376887390778e-142,"6","ANGPTL1",0.524
1.59957395921111e-37,4.52248265502235,0.163,0.01,8.71639841853319e-33,"6","PDLIM3",0.153
7.93273574335415e-45,3.99934457223764,0.237,0.028,4.32270636126855e-40,"6","CLDN11",0.209
8.03724877804564e-50,3.93066637903455,0.249,0.026,4.37965760413263e-45,"6","MAB21L2",0.223
2.15989962875571e-108,3.5714808531589,0.558,0.104,1.17697250570156e-103,"6","NFIB",0.454
4.56851890105297e-33,3.57075389926726,0.176,0.019,2.48947731956179e-28,"6","C1QTNF7",0.157
1.12390031613965e-67,3.55844094497708,0.332,0.042,6.12435760270815e-63,"6","LSP1",0.29
