"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","pct_gap"
2.2589589840854e-15,1.04637975533726,0.476,0.425,1.23095192960782e-10,"4","SAR1A",0.051
2.49503534415643e-15,1.57396034657346,0.282,0.149,1.35959465973772e-10,"4","CORIN",0.133
4.09986730904212e-15,2.06126229941472,0.15,0.052,2.23409969404323e-10,"4","LRRC17",0.098
5.37061294992853e-15,0.481854623707737,0.761,0.78,2.92655440867506e-10,"4","NDUFA4",-0.019
9.57727023246087e-15,0.298699777008588,0.97,0.968,5.21884609507258e-10,"4","RPS19",0.002
1.40924606286836e-14,0.573312505004909,0.72,0.644,7.67926364578224e-10,"4","THBS2",0.076
5.07441358310638e-14,0.633188269261306,0.708,0.723,2.76514944970633e-09,"4","SEC61G",-0.015
7.33331168799559e-14,1.33975528473939,0.316,0.229,3.99606820502256e-09,"4","CHPF",0.087
3.19647806733759e-13,0.26532524783376,0.966,0.961,1.7418248284536e-08,"4","RPL13A",0.005
3.22298467703639e-13,1.44312352868449,0.37,0.266,1.75626881021067e-08,"4","RIN2",0.104
3.66595816500908e-13,0.473258042103209,0.751,0.74,1.99765392327675e-08,"4","TCEB2",0.011
4.24761525573351e-13,0.501711413720269,0.679,0.696,2.3146105051543e-08,"4","UBL5",-0.0169999999999999
4.87849694766291e-13,0.68113664752282,0.61,0.563,2.65839055672047e-08,"4","ATP5I",0.047
5.72867785916192e-13,1.31164821051069,0.325,0.233,3.12167113901451e-08,"4","COL8A1",0.092
6.37178071914207e-13,0.936515989395272,0.45,0.401,3.4721107494749e-08,"4","SEPT11",0.049
2.16610402949688e-12,0.755341520606206,0.569,0.493,1.18035340775344e-07,"4","RPL36A",0.076
2.59734724126219e-12,0.855722111339208,0.411,0.286,1.41534645870859e-07,"4","S100A9",0.125
4.91088662499711e-12,0.477576297018169,0.693,0.729,2.67604033969342e-07,"4","MYL12A",-0.036
5.98208889207857e-12,0.826826862243286,0.55,0.505,3.25975987907146e-07,"4","SPON2",0.045
7.24500778216482e-12,0.29169661312097,0.851,0.833,3.94794964065726e-07,"4","FBLN1",0.018
7.86745814927129e-12,2.30884624498746,0.112,0.037,4.28713529470091e-07,"4","STXBP6",0.075
9.68963174670064e-12,0.599124362509194,0.652,0.675,5.28007413141211e-07,"4","ARF4",-0.023
1.41229409741026e-11,0.555221117623205,0.676,0.684,7.69587299560798e-07,"4","UQCRQ",-0.00800000000000001
1.70532736957224e-11,0.873483525718515,0.467,0.405,9.29266990227306e-07,"4","PDGFRL",0.062
1.76278093847225e-11,0.77257468505781,0.548,0.521,9.60574588992296e-07,"4","NUPR1",0.027
2.47978643836005e-11,1.8466150321827,0.204,0.109,1.35128522599116e-06,"4","PYCR1",0.095
4.72022090365575e-11,0.266186477599026,0.926,0.913,2.57214277482009e-06,"4","RPL35",0.013
5.45358430262686e-11,0.384540777431911,0.901,0.912,2.97176715818743e-06,"4","CTSK",-0.011
5.62768613942404e-11,2.21194604578305,0.147,0.057,3.06663873109495e-06,"4","GPR1",0.09
6.17534546992247e-11,0.832812304826693,0.59,0.548,3.36506925347015e-06,"4","RPS10",0.0419999999999999
6.63567077618601e-11,0.981104068388125,0.472,0.449,3.61590971935928e-06,"4","MFGE8",0.023
8.79781291473083e-11,0.338098595287502,0.877,0.872,4.79410421349512e-06,"4","AEBP1",0.005
1.16825747891655e-10,0.889477429636679,0.375,0.295,6.36606865411204e-06,"4","PET100",0.08
1.7492695663698e-10,0.846443772903348,0.538,0.533,9.53211972106229e-06,"4","SDC2",0.005
7.17699835463591e-10,0.890593212261613,0.514,0.459,3.9108899434082e-05,"4","MINOS1",0.055
8.6783028103259e-10,0.373651783265938,0.814,0.796,4.72898076740279e-05,"4","POLR2L",0.0179999999999999
9.04566467455199e-10,0.912144500781986,0.493,0.392,4.92916359445687e-05,"4","FGF7",0.101
1.03107416324151e-09,1.55262180683132,0.222,0.124,5.61852933033561e-05,"4","FNDC1",0.098
1.35389329226906e-09,0.437814873221464,0.734,0.782,7.37763532823254e-05,"4","CIRBP",-0.048
1.70405409504291e-09,0.981316477935625,0.686,0.718,9.28573157470781e-05,"4","FN1",-0.0319999999999999
2.70609398910588e-09,0.512511291469365,0.619,0.632,0.000147460473654357,"4","C14orf2",-0.013
2.75996061102876e-09,0.82317302002893,0.359,0.251,0.000150395773616179,"4","KRT14",0.108
3.03035567638827e-09,1.58172626290202,0.1,0.035,0.00016513014151775,"4","SPRR2D",0.065
4.18692381615752e-09,0.536080349401326,0.665,0.71,0.000228153852590056,"4","SEC62",-0.0449999999999999
5.78918508373879e-09,0.507572795141249,0.676,0.714,0.000315464273583094,"4","OSTC",-0.0379999999999999
6.39099380454213e-09,1.83785334475052,0.115,0.069,0.00034825803439711,"4","SUGCT",0.046
6.81864482742485e-09,1.5196525340331,0.101,0.054,0.000371561593936035,"4","SLC29A1",0.047
1.1066171749255e-08,0.892044011453787,0.424,0.344,0.000603017830960403,"4","RPL17",0.08
1.17893545543302e-08,0.490200905041936,0.689,0.731,0.000642425508374562,"4","TMEM258",-0.042
4.16199005938684e-08,0.426891350457275,0.755,0.803,0.00226795162316108,"4","CD99",-0.048
5.20701811041855e-08,0.596443409955428,0.624,0.643,0.00283740830872928,"4","PPIC",-0.019
5.25729203479561e-08,1.57427509764795,0.122,0.066,0.00286480357560082,"4","PTGER2",0.056
7.32006838201913e-08,1.16312446789603,0.291,0.25,0.00398885166272987,"4","RUNX2",0.041
8.03982635525495e-08,0.579409790960923,0.583,0.598,0.00438106217750553,"4","CLEC11A",-0.015
8.38511033412789e-08,0.252014186924293,0.875,0.901,0.00456921432327297,"4","ANXA2",-0.026
8.46091881607287e-08,1.23812284970703,0.199,0.131,0.00461052388125443,"4","C1orf56",0.068
8.99322120968477e-08,0.558650086030541,0.625,0.642,0.00490058610158143,"4","NDUFB2",-0.017
1.11566434991317e-07,0.298716174088587,0.816,0.846,0.00607947817554683,"4","HMGB1",-0.03
1.23451839479301e-07,1.17900381312525,0.289,0.195,0.0067271376369061,"4","CAPG",0.094
2.40888298181071e-07,0.624296333995559,0.61,0.617,0.0131264851444829,"4","MYL9",-0.00700000000000001
2.68166426404769e-07,0.53008734766848,0.643,0.64,0.0146129249076487,"4","HMGN2",0.003
2.76511130763425e-07,0.524126608905123,0.469,0.432,0.0150676445375606,"4","PMEPA1",0.037
2.88286297196543e-07,1.38479405457541,0.122,0.055,0.015709296906834,"4","HBA1",0.067
3.50678380552357e-07,0.812053799144409,0.405,0.357,0.0191091663130591,"4","MAP1B",0.048
3.91690698521752e-07,0.318605040031086,0.94,0.951,0.0213440095438473,"4","CALD1",-0.011
4.50294958455035e-07,0.957162118580439,0.478,0.46,0.0245374728761318,"4","GOLIM4",0.018
5.83511315062662e-07,0.408605307845657,0.662,0.7,0.0317966985803946,"4","MXRA8",-0.0379999999999999
6.24029478771585e-07,0.597237189989033,0.567,0.583,0.0340046143572212,"4","JTB",-0.016
6.93812165237929e-07,0.357206203593652,0.695,0.717,0.0378072125081452,"4","HSPB1",-0.022
8.12131439384529e-07,0.677506132492456,0.474,0.397,0.0442546663949418,"4","MIF",0.077
9.50988265321339e-07,0.775835415164732,0.363,0.343,0.0518212525538904,"4","LSM5",0.02
1.36134033422462e-06,0.265032819918249,0.832,0.881,0.0741821574925679,"4","RPL38",-0.049
1.43076910558546e-06,0.998596842833873,0.267,0.213,0.0779654701015629,"4","GJA1",0.054
1.55790698545109e-06,0.575754876928121,0.538,0.551,0.0848934674512006,"4","MYDGF",-0.013
1.91193836419959e-06,0.646087143501026,0.552,0.557,0.104185345341964,"4","TPM1",-0.005
2.05018563084165e-06,0.486229786447245,0.57,0.561,0.111718715395823,"4","SEPP1",0.0089999999999999
2.37138909725963e-06,0.867101189626734,0.479,0.449,0.129221734687872,"4","AXL",0.03
2.38802562388654e-06,0.674479788757658,0.507,0.497,0.130128292296825,"4","WBP5",0.01
2.63012300632674e-06,1.5713584136515,0.454,0.426,0.143320662860757,"4","CTNNB1",0.028
2.66951560682034e-06,0.733876290485466,0.456,0.444,0.145467244446854,"4","HCFC1R1",0.012
2.71171208173574e-06,0.299224132504809,0.089,0.138,0.147766614757944,"4","CMC1",-0.049
3.35029693334867e-06,1.45428869874258,0.177,0.136,0.182564380492036,"4","MMP11",0.041
3.37449840724371e-06,1.33578203943578,0.102,0.052,0.183883167207524,"4","SPRR2A",0.05
4.27754510019127e-06,0.4660706644762,0.55,0.597,0.233091987599623,"4","NEDD8",-0.0469999999999999
4.4721281867329e-06,0.706343635418599,0.328,0.301,0.243695209151449,"4","LRRC15",0.027
6.24083608134974e-06,0.532130961198879,0.488,0.496,0.34007563974491,"4","AP3S1",-0.00800000000000001
6.57843479614746e-06,0.929910773425275,0.319,0.283,0.358472068911667,"4","A1BG",0.036
8.74099235242446e-06,0.758624475862237,0.476,0.42,0.476314155268314,"4","NDUFA13",0.056
1.06684377168174e-05,0.454631490342288,0.593,0.652,0.581344508064814,"4","COMMD6",-0.0590000000000001
1.09508119537951e-05,0.306622725267808,0.827,0.866,0.5967316449862,"4","SRP14",-0.039
1.28045989117794e-05,0.26076731594922,0.093,0.163,0.697748203900684,"4","IGHA1",-0.07
1.42154217546424e-05,0.560569592354552,0.51,0.519,0.774626762253973,"4","SH3BGRL3",-0.00900000000000001
1.52216030526014e-05,0.677053526223484,0.433,0.428,0.829455593542353,"4","C7orf73",0.005
1.7334658967909e-05,1.07804282109547,0.19,0.144,0.944600236479296,"4","LAMP5",0.046
1.91118480203453e-05,0.80926838272819,0.116,0.052,1,"4","SPRR3",0.064
2.35358818209364e-05,0.576519570722032,0.545,0.607,1,"4","CDC42",-0.0619999999999999
2.42652989246805e-05,0.706471320839387,0.359,0.332,1,"4","C11orf31",0.027
2.52921640174627e-05,0.712406795877155,0.414,0.424,1,"4","CTTN",-0.01
2.6168301621192e-05,0.273213113712797,0.063,0.105,1,"4","SEPN1",-0.042
2.85382949511211e-05,0.292863862172963,0.062,0.114,1,"4","ENPP1",-0.052
2.93272740650436e-05,0.326415304970882,0.896,0.934,1,"4","SERPINF1",-0.038
3.0149159169161e-05,1.1260834302384,0.268,0.229,1,"4","PRMT2",0.039
3.74270865582935e-05,0.260878502580157,0.096,0.143,1,"4","BROX",-0.047
4.32658105334929e-05,0.792690027864131,0.429,0.427,1,"4","MOXD1",0.002
4.60349636168753e-05,1.26201231724649,0.138,0.1,1,"4","RAB23",0.038
4.71293717250097e-05,0.252128802854591,0.106,0.161,1,"4","TBRG1",-0.055
5.09439821189565e-05,0.615325416682395,0.453,0.468,1,"4","IFI27L2",-0.015
5.32282857354627e-05,0.277250147845508,0.64,0.702,1,"4","C12orf57",-0.0619999999999999
5.66406049316431e-05,0.651372691317263,0.493,0.499,1,"4","PDLIM2",-0.00600000000000001
5.75537943320161e-05,1.77144427468885,0.107,0.055,1,"4","SNHG25",0.052
6.41004841618697e-05,0.679990562547355,0.303,0.294,1,"4","MEAF6",0.00900000000000001
7.19128157810472e-05,0.884549094227236,0.342,0.312,1,"4","SEC22B",0.03
7.21675431961104e-05,0.435088048008429,0.48,0.454,1,"4","IGF2",0.026
7.38245757691641e-05,0.525079405517557,0.465,0.478,1,"4","MYEOV2",-0.013
8.00353400002112e-05,0.286905906890397,0.688,0.741,1,"4","RABAC1",-0.053
8.37100841609117e-05,0.957851165637197,0.459,0.49,1,"4","HNRNPH1",-0.031
8.61653091847667e-05,0.256376479382213,0.139,0.202,1,"4","PTOV1",-0.063
0.000103256883644848,1.03840653799358,0.262,0.233,1,"4","SULF1",0.029
0.000108735007816864,0.322452768016647,0.789,0.819,1,"4","PFN1",-0.0299999999999999
0.000140095310461824,0.853854030867776,0.252,0.218,1,"4","C1QTNF2",0.034
0.000148857047123499,0.759340346610446,0.408,0.421,1,"4","GPX8",-0.013
0.00014910954035391,0.319810522887423,0.707,0.76,1,"4","GSTP1",-0.053
0.000171730699475625,1.58346826734018,0.155,0.102,1,"4","PDGFC",0.053
0.000188603639116848,0.836361062510347,0.105,0.077,1,"4","KRT16",0.028
0.00019243476958892,0.262630526766354,0.085,0.12,1,"4","MAP2K1",-0.035
0.000199377082125275,0.542580804169861,0.579,0.614,1,"4","CRABP2",-0.035
0.000201692616787527,0.299811649553299,0.134,0.189,1,"4","CHCHD1",-0.055
0.000205756426733628,0.845034376379848,0.294,0.293,1,"4","KDELR3",0.001
0.000241773315528489,0.260640673053777,0.727,0.801,1,"4","SKP1",-0.0740000000000001
0.000259673827154952,0.263147849191322,0.141,0.212,1,"4","MRPL47",-0.071
0.000270898383764135,0.254805599863339,0.086,0.126,1,"4","PIGBOS1",-0.04
0.000280394803764781,1.06762659303659,0.232,0.173,1,"4","UBE2E2",0.059
0.000284972178336512,0.30403395663137,0.156,0.22,1,"4","HAX1",-0.064
0.000289466687447841,0.465452381827954,0.498,0.541,1,"4","N4BP2L2",-0.043
0.000310295698994855,0.293042994257086,0.221,0.289,1,"4","CRELD2",-0.068
0.000341303622356657,0.261189755458795,0.092,0.134,1,"4","POP7",-0.042
0.000378802904948103,0.280204917866868,0.098,0.144,1,"4","TFDP1",-0.046
0.000379530374736187,0.255781881915943,0.287,0.398,1,"4","DNAJC8",-0.111
0.00039250482761925,0.264369792695413,0.16,0.227,1,"4","TRAPPC4",-0.067
0.000396386327853902,0.757513141371628,0.415,0.351,1,"4","KRTCAP2",0.064
0.000413021022610245,0.29077650974924,0.117,0.16,1,"4","COPS4",-0.043
0.000424008340731789,0.403468712430771,0.368,0.315,1,"4","PRELP",0.053
0.000470134478902724,0.312322457903734,0.118,0.164,1,"4","NAE1",-0.046
0.000484458056993432,0.280143949570615,0.117,0.155,1,"4","TSN",-0.038
0.00048633131146294,1.24865518221487,0.159,0.108,1,"4","KRT17",0.051
0.000491034806332091,0.333894690623755,0.645,0.705,1,"4","COX7A2",-0.0599999999999999
0.000522624317393818,0.258265055603806,0.131,0.194,1,"4","SURF1",-0.063
0.000528359419078606,0.265204095169469,0.143,0.198,1,"4","CHCHD5",-0.055
0.000603350797477205,0.595712792047007,0.374,0.398,1,"4","YIF1A",-0.024
0.000646717405924901,0.35939295954798,0.655,0.719,1,"4","MGST3",-0.0639999999999999
0.000689114960281347,0.854276988603381,0.164,0.143,1,"4","AK1",0.021
0.000717565796245523,0.568102778760418,0.41,0.43,1,"4","MRPL33",-0.02
0.000718577792348988,1.22671721130721,0.198,0.152,1,"4","CDC42SE1",0.046
0.000776264667294806,0.270351157540472,0.129,0.195,1,"4","DCTD",-0.066
0.000834486298310961,0.269524323569325,0.223,0.305,1,"4","MRPL27",-0.082
0.000844768003884534,0.309300691954781,0.603,0.66,1,"4","ARL6IP5",-0.0570000000000001
0.000896529587735161,0.254218127274402,0.11,0.171,1,"4","CNOT4",-0.061
0.000970657741012348,0.515401837162798,0.473,0.514,1,"4","VKORC1",-0.041
0.000979015406092354,0.457236002832294,0.524,0.557,1,"4","BSG",-0.033
0.00100851755771341,0.352529913799394,0.187,0.246,1,"4","SGCE",-0.059
0.00110042077483646,0.946432210345781,0.174,0.136,1,"4","IFI44L",0.038
0.00112446330310746,0.259803931458426,0.099,0.138,1,"4","RNF139",-0.039
0.00114677500005994,1.24750512129909,0.173,0.133,1,"4","SERINC5",0.04
0.00118623877861342,0.295939969939515,0.079,0.116,1,"4","BMPR1A",-0.037
0.00121375548663386,0.285126230650775,0.079,0.113,1,"4","MTFR1L",-0.034
0.0012557520433189,0.837455307401684,0.328,0.286,1,"4","ISG15",0.042
0.0012753049496373,0.460345285933347,0.51,0.557,1,"4","ATRAID",-0.047
0.0012798210704286,0.31485939375084,0.131,0.197,1,"4","AIG1",-0.066
0.0013157722739304,0.280982396087893,0.572,0.558,1,"4","ID3",0.0139999999999999
0.00132489788152236,1.27978893434047,0.101,0.062,1,"4","CDK2AP1",0.039
0.0013340374298341,0.422674266645519,0.45,0.46,1,"4","EDIL3",-0.01
0.00136109773224306,0.555815279940391,0.428,0.435,1,"4","SOX4",-0.00700000000000001
0.00137021776452524,0.275808848645823,0.068,0.107,1,"4","SMTN",-0.039
0.00137434204140907,0.537903168497288,0.391,0.394,1,"4","C4orf48",-0.003
0.00139557161684615,0.377902646147535,0.588,0.581,1,"4","MEG3",0.00700000000000001
0.00140989165706805,0.371959583417288,0.095,0.13,1,"4","XPA",-0.035
0.00141342796705358,0.253089951435468,0.126,0.169,1,"4","PMF1",-0.043
0.00145483838880443,0.311376837074363,0.087,0.128,1,"4","ZNF532",-0.041
0.0014575651630246,0.483932057564912,0.457,0.488,1,"4","NGFRAP1",-0.031
0.00150761549005939,0.330847446334791,0.135,0.198,1,"4","GUSB",-0.063
0.00151412004823055,0.406096722413015,0.081,0.116,1,"4","YAF2",-0.035
0.00156119437826067,0.398356767262362,0.081,0.1,1,"4","NAAA",-0.019
0.00156369196528498,0.316938375981483,0.092,0.131,1,"4","INSIG2",-0.039
0.00163989139670488,0.345899031041857,0.689,0.745,1,"4","ATP5L",-0.056
0.00164337699363566,0.260309013252373,0.137,0.203,1,"4","TOR1AIP2",-0.066
0.0017882267279826,0.413643269219089,0.61,0.634,1,"4","COX6A1",-0.024
0.00179444087071813,0.398615389477801,0.163,0.221,1,"4","RGS10",-0.058
0.00179615800158487,0.668373256449987,0.511,0.559,1,"4","PLEKHA5",-0.048
0.00183324691568583,0.342219391875283,0.077,0.107,1,"4","CINP",-0.03
0.00186769987893956,1.21425928228923,0.179,0.147,1,"4","APOL2",0.032
0.00217218436981388,0.385172145379577,0.501,0.556,1,"4","TRMT112",-0.055
0.00228003552481778,0.276364213495208,0.091,0.132,1,"4","ARMCX1",-0.041
0.00229947957431158,0.296943509105615,0.788,0.806,1,"4","ANXA1",-0.018
0.00234111340096068,0.593237129118521,0.48,0.489,1,"4","DKK3",-0.00900000000000001
0.00246759283029469,0.306932777898273,0.092,0.135,1,"4","CNPY3",-0.043
0.00246825565685997,0.525253712682208,0.406,0.394,1,"4","FRZB",0.012
0.00247364127158127,0.355902172851255,0.129,0.178,1,"4","TUSC3",-0.049
0.00248160585354448,0.447952456744984,0.589,0.635,1,"4","KRT10",-0.046
0.00248214842340467,0.313326866334357,0.188,0.254,1,"4","EPDR1",-0.066
0.00267301813622959,0.819912779747872,0.259,0.225,1,"4","EIF4E",0.034
0.00273508472317971,0.257809077101274,0.17,0.232,1,"4","DNAJC19",-0.062
0.00278737999631647,0.314251913820856,0.185,0.261,1,"4","CWC15",-0.076
0.00279467368217176,0.268422060079745,0.124,0.18,1,"4","RECQL",-0.056
0.00279827665049677,0.352203523753976,0.617,0.678,1,"4","PPDPF",-0.0610000000000001
0.0029478554967086,0.302999977709666,0.17,0.235,1,"4","DCTN6",-0.065
0.00309843381319732,0.282893770681844,0.15,0.205,1,"4","TMEM126B",-0.055
0.00311297098594171,0.414757406014541,0.526,0.557,1,"4","SEP15",-0.031
0.00319887476366546,0.259446755970476,0.125,0.175,1,"4","SDHB",-0.05
0.0032201497938674,1.41727808063378,0.178,0.146,1,"4","AMFR",0.032
0.00329885399708812,0.324918617610269,0.077,0.109,1,"4","MRPS35",-0.032
0.00336847734425199,0.384622701514963,0.076,0.106,1,"4","MBIP",-0.03
0.0033981101930542,0.333885682087644,0.086,0.108,1,"4","MCEE",-0.022
0.0034179029961218,0.431972131741893,0.093,0.134,1,"4","B4GALT2",-0.041
0.00351630819659255,0.251944265075642,0.064,0.104,1,"4","JAZF1",-0.04
0.00357063118711993,0.658833583781797,0.386,0.403,1,"4","CERCAM",-0.017
0.00357273478427222,0.74833675207679,0.145,0.104,1,"4","FIBIN",0.041
0.00360540090347323,0.479887852132447,0.5,0.541,1,"4","MORF4L2",-0.041
0.00375729906675079,0.384862687587684,0.18,0.236,1,"4","GNL3",-0.056
0.00383059866717348,0.865169343761994,0.203,0.149,1,"4","MRPL23",0.054
0.00390412401230657,0.329989747824581,0.157,0.228,1,"4","TIAL1",-0.071
0.00394485335659539,0.520693393070297,0.086,0.115,1,"4","WNT5B",-0.029
0.00394728889677937,0.255309832606809,0.084,0.126,1,"4","SLC30A9",-0.042
0.00398612988102862,0.429243862884431,0.404,0.425,1,"4","SEPW1",-0.021
0.00402906697654624,0.294509346467426,0.063,0.101,1,"4","NLRP1",-0.038
0.0040986561455736,0.380871521766831,0.525,0.448,1,"4","XIST",0.077
0.0041597404590666,0.475081993584983,0.517,0.557,1,"4","VAMP5",-0.04
0.00420991224611672,0.818627319100086,0.219,0.197,1,"4","ADAM12",0.022
0.00425254406359296,0.313932602340008,0.071,0.1,1,"4","SAMD9",-0.029
0.00437517426534039,0.251546379717142,0.091,0.139,1,"4","BBIP1",-0.048
0.00438519888424084,0.839718052249941,0.121,0.109,1,"4","DDIT3",0.012
0.00443813867180879,0.959148651790823,0.215,0.165,1,"4","SNHG9",0.05
0.00448207803959295,0.708760374161435,0.28,0.281,1,"4","TMEM119",-0.001
0.00473738283808334,0.355138968273938,0.112,0.145,1,"4","PHF5A",-0.033
0.00491980985749034,0.408956158313307,0.143,0.192,1,"4","MBNL2",-0.049
0.00493472247198599,0.29801542906415,0.266,0.329,1,"4","CNIH1",-0.063
0.00498504142562861,0.377682128030923,0.666,0.693,1,"4","RPS27L",-0.0269999999999999
0.00502434162106349,0.48058216867934,0.452,0.487,1,"4","PALLD",-0.035
0.00508342318602071,0.259501397866288,0.185,0.235,1,"4","MPC1",-0.05
0.00511517900511371,1.23117831535659,0.103,0.077,1,"4","SVIP",0.026
0.00514315481422526,0.332569645913863,0.081,0.106,1,"4","PRADC1",-0.025
0.00527456399994622,0.48674311912986,0.548,0.605,1,"4","CAPZB",-0.0569999999999999
0.00547283782348323,0.921523786621325,0.184,0.161,1,"4","KNOP1",0.023
0.00562440733658295,0.341197472331433,0.187,0.251,1,"4","FIBP",-0.064
0.00564870960482004,0.681447779540776,0.536,0.588,1,"4","BICC1",-0.0519999999999999
0.00578058629191114,0.383031273668138,0.095,0.122,1,"4","UBA3",-0.027
0.00578474194682795,0.254399095224669,0.101,0.144,1,"4","PIGK",-0.043
0.00596728133693955,0.257703613975695,0.266,0.36,1,"4","ARL1",-0.094
0.00597410381050919,0.426983346909624,0.178,0.229,1,"4","MARCH6",-0.051
0.00598549667911284,0.406044672859328,0.522,0.585,1,"4","HSBP1",-0.0629999999999999
0.00608690509721023,0.323407267530688,0.08,0.115,1,"4","CASC3",-0.035
0.00611716682110626,0.39333734627407,0.388,0.331,1,"4","CRIP1",0.057
0.0061690263043981,1.01614810743812,0.155,0.13,1,"4","GLIPR2",0.025
0.00632778979302968,0.269729454283984,0.124,0.181,1,"4","NDUFS2",-0.057
0.00639048317074626,0.472344458187291,0.517,0.556,1,"4","WDR83OS",-0.039
0.0065488233160488,0.375808358761868,0.16,0.199,1,"4","MRPL22",-0.039
0.00664239490085768,0.256399465187752,0.15,0.212,1,"4","AP2B1",-0.062
0.00665445778447399,0.284899540902336,0.076,0.115,1,"4","MED11",-0.039
0.00673793511551098,0.579202756775666,0.413,0.404,1,"4","PYURF",0.00899999999999995
0.00677057888724529,0.296621185713726,0.067,0.103,1,"4","GPANK1",-0.036
0.0068962879617368,0.278073797805632,0.095,0.135,1,"4","SFXN3",-0.04
0.00706083317737268,0.365356446320486,0.499,0.572,1,"4","RBX1",-0.073
0.00734933096241974,0.498130098716118,0.486,0.521,1,"4","HMGN1",-0.035
0.00736207515008056,0.94677631360496,0.235,0.206,1,"4","SNHG18",0.029
0.00750716721300939,0.513830923939052,0.096,0.129,1,"4","MAPK6",-0.033
0.00763046882067455,0.35601691336571,0.138,0.185,1,"4","UBAC2",-0.047
0.0077232731011805,0.358927000815363,0.249,0.318,1,"4","RAB18",-0.069
0.00776699880749474,0.31545036889555,0.101,0.141,1,"4","WBP4",-0.04
0.00778758925988432,0.25549174409845,0.18,0.23,1,"4","ALDH2",-0.05
0.00790352407139521,0.5261748664116,0.479,0.49,1,"4","NDUFB1",-0.011
0.00812224718182131,0.399899490638111,0.139,0.192,1,"4","SIL1",-0.053
0.00826947197411976,0.281579845427283,0.074,0.109,1,"4","SLC35F5",-0.035
0.00838306373297091,0.314933189556912,0.103,0.136,1,"4","MRPL24",-0.033
0.00856170050561678,0.259683058789626,0.125,0.179,1,"4","GABPB1",-0.054
0.00878558812905113,0.314869778470665,0.156,0.207,1,"4","OSTF1",-0.051
0.00908648466293055,0.399348343026472,0.073,0.105,1,"4","NFYC",-0.032
0.00922701616312553,0.826246554886828,0.247,0.227,1,"4","PFN2",0.02
0.00934863433086732,0.327213984062179,0.143,0.198,1,"4","SPIN1",-0.055
0.00943131559665678,0.292817369139609,0.198,0.267,1,"4","UBE2A",-0.069
0.00953900019287122,0.389958734494512,0.601,0.66,1,"4","SPATS2L",-0.0590000000000001
0.00985996333700047,0.490935153785873,0.49,0.526,1,"4","NENF",-0.036
0.0099021816896668,0.47155134562184,0.144,0.183,1,"4","C19orf66",-0.039
4.34442425735956e-213,2.86769472807996,0.952,0.534,2.36736366632037e-208,"5","CFD",0.418
6.22654680808594e-192,3.50380103509009,0.942,0.574,3.39296988666219e-187,"5","APOD",0.368
2.295968997226e-171,1.53996690596317,0.987,0.907,1.25111942596839e-166,"5","IGFBP7",0.08
2.2522473638324e-163,2.22953432294486,0.909,0.633,1.22729463349955e-158,"5","GSN",0.276
7.74511399711295e-128,2.34942163830459,0.836,0.43,4.22046751930679e-123,"5","PTGDS",0.406
2.31813467471643e-122,2.7990467717949,0.654,0.178,1.26319794694648e-117,"5","ABCA8",0.476
1.707255497996e-118,1.32750840761112,0.978,0.916,9.30317665967983e-114,"5","CST3",0.0619999999999999
2.5399002248786e-117,1.85185327772792,0.824,0.447,1.38404243054085e-112,"5","PLAC9",0.377
8.64351582251139e-94,2.41571614600498,0.648,0.296,4.71002464200291e-89,"5","IL11RA",0.352
1.26586027856524e-84,1.21962808913527,0.935,0.75,6.89792582995768e-80,"5","CXCL12",0.185
2.63539921630327e-84,1.3431383734621,0.923,0.789,1.43608174094798e-79,"5","SOD3",0.134
9.96519806118425e-81,2.25449023243275,0.764,0.528,5.43023572750052e-76,"5","APOE",0.236
4.96702748561644e-75,1.55026056496769,0.847,0.679,2.70663261746211e-70,"5","CFH",0.168
6.69905455009974e-67,1.71661667056042,0.77,0.49,3.65044880544035e-62,"5","MGP",0.28
1.78985079936786e-59,1.69171883006909,0.772,0.505,9.75325497591536e-55,"5","CLU",0.267
9.25961442297581e-57,1.8549276834369,0.474,0.183,5.04574909136798e-52,"5","NTRK2",0.291
1.52412857249659e-54,1.73190760793353,0.612,0.352,8.30528141724843e-50,"5","EPHX1",0.26
2.0069573363139e-52,1.64980092923781,0.63,0.41,1.09363119170417e-47,"5","GAS6",0.22
6.33217536595973e-50,1.29808634009895,0.785,0.532,3.45052900041878e-45,"5","CXCL14",0.253
2.17211657934557e-47,1.9443974246561,0.433,0.173,1.18362976641699e-42,"5","SPARCL1",0.26
1.0365701506237e-44,0.821812483115597,0.932,0.794,5.64847806477866e-40,"5","ADIRF",0.138
2.90646273642314e-44,1.82181708513141,0.493,0.246,1.5837896743317e-39,"5","TXNIP",0.247
9.31506066102583e-44,1.5127462777977,0.724,0.61,5.0759628554062e-39,"5","PLPP3",0.114
1.01272668233645e-42,0.656628188600361,0.981,0.959,5.5185502373878e-38,"5","LAPTM4A",0.022
6.87893071087415e-42,1.19474598845203,0.751,0.546,3.74846692296954e-37,"5","SEPP1",0.205
1.99821928709956e-41,0.907378143024542,0.878,0.831,1.08886965392629e-36,"5","FBLN1",0.047
8.34953647441851e-41,2.8666977616726,0.303,0.086,4.54982941564014e-36,"5","ITM2A",0.217
1.17155439656401e-38,0.486536847229832,0.992,0.995,6.38403421775659e-34,"5","MALAT1",-0.003
8.4348640190188e-37,1.33495166127655,0.535,0.335,4.59632610124373e-32,"5","EFEMP1",0.2
