"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.49442621271908e-14,0.545984643535844,0.297,0.135,5.17370273183488e-09,"6","IMMT"
9.80006008668559e-14,0.388513032766894,0.227,0.1,5.34024874243671e-09,"6","SIKE1"
9.85589039054588e-14,0.426570611950342,0.223,0.097,5.37067179161626e-09,"6","SRD5A3"
9.90807085318184e-14,0.292068379003865,0.424,0.23,5.39910596931585e-09,"6","CTDSP1"
9.96190306423783e-14,0.460223514018601,0.191,0.085,5.42844021776448e-09,"6","GTF2H3"
1.00002145535036e-13,0.289349288824622,0.476,0.263,5.44931691449519e-09,"6","PHC2"
1.03529356897745e-13,0.515614419706746,0.147,0.062,5.64152171607193e-09,"6","WRN"
1.0557414701287e-13,0.361172642847071,0.293,0.141,5.75294641902532e-09,"6","GOLGA5"
1.137353571613e-13,0.472262735461438,0.269,0.122,6.19766708243353e-09,"6","MRAS"
1.15344955887695e-13,0.557001648338132,0.233,0.092,6.28537733623229e-09,"6","USF3"
1.16436686189906e-13,0.589184412835895,0.334,0.156,6.34486790386038e-09,"6","RNF216"
1.16471350567293e-13,0.318358608714824,0.364,0.186,6.34675683511293e-09,"6","FUCA2"
1.21446890414386e-13,0.304326814431148,0.809,0.535,6.61788395246073e-09,"6","MYH9"
1.21865021709952e-13,0.746283911591861,0.148,0.05,6.6406687630187e-09,"6","TTLL3"
1.21893549694275e-13,0.342422627346505,0.966,0.779,6.64222330994043e-09,"6","RPSA"
1.22104244497633e-13,0.26550411473963,0.859,0.592,6.65370449116504e-09,"6","MEG3"
1.25415601228654e-13,0.691587298465371,0.165,0.056,6.83414694215179e-09,"6","ZADH2"
1.26141355818316e-13,0.58621969559424,0.265,0.118,6.87369476125168e-09,"6","FGF2"
1.26341561079108e-13,0.512422945450119,0.273,0.135,6.88460434632275e-09,"6","COL8A2"
1.26864722147493e-13,0.738876667683654,0.19,0.07,6.91311243926117e-09,"6","MON1B"
1.27749953585789e-13,0.635777402443269,0.161,0.066,6.9613504707968e-09,"6","CDK11A"
1.33238574023371e-13,0.276862761786896,0.287,0.14,7.26043637568151e-09,"6","PRPF38A"
1.3977368242946e-13,0.284021427275749,0.387,0.202,7.61654750294613e-09,"6","SSBP4"
1.41703744932722e-13,0.408220757234098,0.341,0.154,7.72172046887387e-09,"6","JAG1"
1.42217495409997e-13,0.703314076276446,0.142,0.045,7.74971575988156e-09,"6","FAM175B"
1.42528268775514e-13,0.5346194494768,0.296,0.138,7.76665042211531e-09,"6","PDZD8"
1.45252783804742e-13,0.896487620698084,0.143,0.045,7.91511469508799e-09,"6","ACKR4"
1.46125265528536e-13,0.755755536542823,0.214,0.086,7.96265796918099e-09,"6","KIAA1551"
1.47348938051305e-13,0.256729809956595,0.339,0.18,8.0293383322917e-09,"6","C1RL"
1.49431374127089e-13,0.347569840220862,0.225,0.107,8.14281443893331e-09,"6","PRKACA"
1.4963014888923e-13,0.324070954706023,0.309,0.148,8.15364607327192e-09,"6","CHD2"
1.51184528842222e-13,0.450225728314205,0.262,0.122,8.23834734567038e-09,"6","SLC25A24"
1.53927430610412e-13,0.664008678942292,0.19,0.073,8.38781354882255e-09,"6","TSPYL4"
1.54192371740241e-13,0.330431306245603,0.239,0.102,8.40225072086922e-09,"6","NAAA"
1.55329699869572e-13,1.42018535506918,0.117,0.023,8.4642260052927e-09,"6","TXLNB"
1.55676068026483e-13,0.639320156348937,0.194,0.086,8.4831002988991e-09,"6","CDR2"
1.5746948891054e-13,0.489185020142141,0.278,0.126,8.58082738971315e-09,"6","ZBTB1"
1.57615134759369e-13,0.916443155051846,0.195,0.073,8.58876392330755e-09,"6","SLFN12"
1.57669209703996e-13,0.76827557916498,0.132,0.041,8.59171057519016e-09,"6","NEIL1"
1.59211214948302e-13,0.850212982301537,0.201,0.073,8.67573752496287e-09,"6","GABPB2"
1.61089285512839e-13,0.627411351454822,0.249,0.104,8.77807734616563e-09,"6","TP53BP1"
1.61266732738964e-13,0.318120931352379,0.344,0.166,8.78774680041165e-09,"6","PWP1"
1.67784121760678e-13,0.661022677913542,0.166,0.061,9.14289236298288e-09,"6","DHDDS"
1.67972626501311e-13,0.253862300182623,0.352,0.171,9.15316436330942e-09,"6","SYNGR1"
1.68755557504417e-13,0.299541987399709,0.282,0.138,9.1958278395307e-09,"6","DDX52"
1.81550465716986e-13,0.509774333512491,0.278,0.117,9.89304797785002e-09,"6","PHKB"
1.81962157190544e-13,0.372570631451293,0.45,0.226,9.91548186962715e-09,"6","CCDC25"
1.86982812847379e-13,0.575339162119854,0.184,0.074,1.01890674376794e-08,"6","NIT1"
1.88595829583193e-13,0.288631438485578,0.434,0.238,1.02769639456473e-08,"6","FKBP14"
1.91991693598723e-13,0.369545746234877,0.406,0.202,1.04620113675816e-08,"6","TADA3"
1.92486687113931e-13,0.517530537301693,0.286,0.132,1.04889845542123e-08,"6","TBC1D9B"
1.93797699275256e-13,0.510552568475259,0.219,0.102,1.05604242289073e-08,"6","QSER1"
1.94154995232619e-13,0.434132453507284,0.364,0.179,1.05798940002159e-08,"6","KMT2C"
1.95218793905665e-13,0.641406000433408,0.204,0.088,1.06378625175075e-08,"6","MICU3"
1.95763585558202e-13,0.251663898299111,0.241,0.12,1.06675493042375e-08,"6","BCL10"
1.96491397029623e-13,0.506805829745018,0.295,0.133,1.07072092069382e-08,"6","MLLT3"
1.99772368714111e-13,0.390057936550841,0.328,0.16,1.08859959159693e-08,"6","EPN1"
2.03141963215415e-13,0.420342406014456,0.31,0.153,1.10696118595344e-08,"6","SAFB"
2.14542561910011e-13,0.408709668546322,0.322,0.156,1.16908532836003e-08,"6","MAP1A"
2.2225205846528e-13,0.562562951744125,0.315,0.143,1.211095916989e-08,"6","HSD17B4"
2.23284641529946e-13,0.643455870197039,0.212,0.086,1.21672266862498e-08,"6","MYSM1"
2.26657888431843e-13,0.464128699895396,0.282,0.133,1.2351041656428e-08,"6","GIPC1"
2.27815497755024e-13,0.306296635590968,0.616,0.35,1.24141221036668e-08,"6","ANXA6"
2.30433523863166e-13,0.706103809835638,0.209,0.084,1.25567835823516e-08,"6","ZCCHC8"
2.32206532383096e-13,0.574490573359353,0.268,0.113,1.26533983626197e-08,"6","PSEN1"
2.32768637627028e-13,0.253801803873868,0.395,0.196,1.2684028601572e-08,"6","FAM65C"
2.34666771837162e-13,0.57141239046797,0.318,0.144,1.27874617309506e-08,"6","AGO3"
2.36168698939597e-13,0.847043260622738,0.156,0.06,1.28693047426165e-08,"6","HEXDC"
2.36239470522806e-13,0.357492702450318,0.306,0.157,1.28731612277287e-08,"6","DNM1L"
2.37744768331215e-13,0.493021237395942,0.243,0.113,1.29551879159046e-08,"6","POLR3D"
2.47381020173883e-13,0.40386305280949,0.29,0.133,1.34802865513152e-08,"6","ACVRL1"
2.47508906094759e-13,0.869637319558128,0.148,0.046,1.34872553109156e-08,"6","ADAMTS9-AS2"
2.49196591433137e-13,0.437559743726028,0.686,0.45,1.35792206603745e-08,"6","FILIP1L"
2.55001609644385e-13,0.548161500702512,0.19,0.077,1.38955477127418e-08,"6","CYP4V2"
2.56704241702299e-13,0.330966100273237,0.352,0.18,1.39883275388417e-08,"6","VPS36"
2.60648439077293e-13,0.416730591662297,0.346,0.179,1.42032547421999e-08,"6","PPP1R15B"
2.62977181904953e-13,0.369309891433857,0.315,0.164,1.43301525963647e-08,"6","LUZP1"
2.68224690658281e-13,0.570234321941063,0.175,0.064,1.4616099843351e-08,"6","ZNF680"
2.68967180599322e-13,0.572561536960406,0.231,0.099,1.46565596052183e-08,"6","NOC3L"
2.70558262827572e-13,0.4119524463998,0.294,0.143,1.47432608580001e-08,"6","ELK4"
2.75602021459089e-13,0.262594418428261,0.878,0.637,1.50181053533487e-08,"6","SEPT7"
2.82433097628632e-13,1.08308972699365,0.155,0.049,1.53903443559794e-08,"6","CEP192"
2.8962377022528e-13,0.31653893157869,0.318,0.146,1.5782178487116e-08,"6","ERBB2IP"
2.94011434318382e-13,0.482815612469995,0.27,0.13,1.60212710788773e-08,"6","NEO1"
3.02152426275327e-13,0.723998367379064,0.256,0.112,1.64648900125951e-08,"6","KRT17"
3.02279982583162e-13,0.363070249031748,0.213,0.108,1.64718408109216e-08,"6","TRAPPC12"
3.09383455926504e-13,0.642938720988096,0.246,0.107,1.6858923280347e-08,"6","ALYREF"
3.09828813532532e-13,0.440254505431623,0.263,0.128,1.68831917070148e-08,"6","LRPPRC"
3.17553070822414e-13,0.321250549211322,0.314,0.154,1.7304101935255e-08,"6","SMU1"
3.29764109228733e-13,0.680675412978112,0.198,0.08,1.79695058400921e-08,"6","SNX33"
3.29819815162526e-13,0.291778617860502,0.438,0.23,1.79725413678364e-08,"6","BAG1"
3.33772075296321e-13,0.336678809198473,0.44,0.222,1.81879079270471e-08,"6","CAPN1"
3.34296164559103e-13,0.314129548411271,0.364,0.184,1.82164665991546e-08,"6","PPP4R3B"
3.34821228395339e-13,0.446682865479502,0.37,0.185,1.82450783777188e-08,"6","CHD1"
3.40331260901258e-13,0.590435642264583,0.224,0.098,1.85453310690314e-08,"6","SETD3"
3.4734513988835e-13,0.427015093708506,0.245,0.116,1.89275313627959e-08,"6","BMPR1A"
3.50256518327842e-13,0.278011773813385,0.389,0.217,1.90861781967208e-08,"6","ETS1"
3.60848149643361e-13,0.414695443516167,0.659,0.4,1.9663337370366e-08,"6","AKAP12"
3.61121250015671e-13,0.340574673221885,0.222,0.117,1.96782191558539e-08,"6","SBNO2"
3.626319684626e-13,0.3542067658067,0.582,0.328,1.9760541225464e-08,"6","ANP32B"
3.62968470831423e-13,0.414828134156051,0.257,0.124,1.97788779125459e-08,"6","SNTB1"
3.6423212085984e-13,0.669767002178748,0.227,0.099,1.98477367298944e-08,"6","KIF3B"
3.69416726472768e-13,1.10287213939587,0.141,0.043,2.01302562589541e-08,"6","KIAA1644"
3.74371717259638e-13,0.749648046028792,0.182,0.069,2.04002636169122e-08,"6","TSHZ1"
3.79151734779234e-13,0.298142752872713,0.363,0.17,2.066073633159e-08,"6","C10orf54"
3.84301371778002e-13,0.6874868567972,0.265,0.116,2.09413503509269e-08,"6","DMWD"
3.87738639027218e-13,0.385047761564438,0.491,0.274,2.11286539178712e-08,"6","MAFB"
3.89623914321519e-13,0.318523660140268,0.187,0.079,2.12313863392082e-08,"6","FAM188A"
3.94845220756966e-13,0.475536166651108,0.278,0.122,2.15159057694886e-08,"6","WDR34"
3.97568423298187e-13,0.701099183894075,0.139,0.046,2.16642985223648e-08,"6","LNP1"
4.03460208487415e-13,0.817042725564147,0.192,0.074,2.19853536808962e-08,"6","FAM102A"
4.07175850242238e-13,0.838248567775234,0.243,0.095,2.21878264314e-08,"6","UHRF1BP1L"
4.20050399179252e-13,0.485964325626292,0.217,0.097,2.28893863520758e-08,"6","DHX40"
4.25724430891864e-13,0.969698240661302,0.126,0.04,2.31985756881594e-08,"6","CEP152"
4.26172106190425e-13,0.555660467893432,0.182,0.074,2.32229704105287e-08,"6","RPAP3"
4.31124738117349e-13,0.345422578864702,0.411,0.204,2.34928492294906e-08,"6","BMPR2"
4.32736257807752e-13,0.26514492117503,0.282,0.13,2.358066416046e-08,"6","ARMCX1"
4.4017681333878e-13,0.618215192233261,0.207,0.078,2.39861149124568e-08,"6","RP11-834C11.4"
4.46637795305513e-13,0.744983533667002,0.231,0.09,2.4338186741788e-08,"6","LMO7"
4.56403903887896e-13,0.435012476262938,0.297,0.141,2.48703615306592e-08,"6","DCAF5"
4.5708958122034e-13,0.503012954141529,0.188,0.072,2.49077254598587e-08,"6","PRR4"
4.65562735651862e-13,0.753234780578514,0.218,0.088,2.53694445911412e-08,"6","CCDC92"
4.69549869511559e-13,0.287257228145423,0.312,0.157,2.55867114894239e-08,"6","KIAA2026"
4.73504914356999e-13,0.717322344603787,0.203,0.074,2.58022297931416e-08,"6","FAM168A"
4.82690207140117e-13,0.767698550273606,0.169,0.063,2.63027547674792e-08,"6","CAMK2G"
4.90184678443179e-13,0.435779718842228,0.423,0.213,2.67111434977257e-08,"6","UBE3A"
4.93430514621342e-13,0.365230078746892,0.389,0.194,2.68880156027462e-08,"6","IRF3"
4.93749107509728e-13,0.285144904983379,0.988,0.89,2.69053763664201e-08,"6","PCOLCE"
5.04436572304069e-13,0.544069886320925,0.204,0.093,2.74877576979933e-08,"6","EYA1"
5.06112213981078e-13,0.608748778327303,0.222,0.091,2.75790667642569e-08,"6","RNF8"
5.09050219857198e-13,0.279362954078111,0.391,0.203,2.77391645804584e-08,"6","CREB3"
5.09283465674308e-13,0.383137471719974,0.325,0.16,2.77518746115244e-08,"6","ATN1"
5.11097745894434e-13,0.721092255165966,0.179,0.07,2.78507383692795e-08,"6","HIP1"
5.14286826696945e-13,0.268915980459771,0.438,0.25,2.80245177603699e-08,"6","TRIM22"
5.15045284975787e-13,0.341763333778301,0.525,0.295,2.80658476689006e-08,"6","NASP"
5.16728495385342e-13,0.486561159871346,0.241,0.116,2.81575691705381e-08,"6","BMS1"
5.16934818037722e-13,0.948529854782342,0.132,0.048,2.81688121045115e-08,"6","ADCY9"
5.23044432076701e-13,0.392689330175783,0.487,0.256,2.85017371927236e-08,"6","FERMT2"
5.24536819541116e-13,0.459326191265196,0.191,0.082,2.85830603704345e-08,"6","NDRG3"
5.25908662603654e-13,0.36105580598493,0.275,0.135,2.86578148425983e-08,"6","ZDHHC20"
5.2752752957939e-13,0.269261315207008,0.459,0.264,2.87460301418401e-08,"6","TNIP1"
5.27774328291509e-13,0.322121676242912,0.871,0.558,2.87594786972609e-08,"6","S100A13"
5.35831150959319e-13,0.446133952360277,0.237,0.114,2.91985110780752e-08,"6","PTPN14"
5.40424127710307e-13,0.85002117307471,0.143,0.051,2.94487915671901e-08,"6","PTH1R"
5.42145886748113e-13,0.284200564753015,0.367,0.184,2.95426136606782e-08,"6","MRPS10"
5.45818598233546e-13,0.44423527758436,0.293,0.141,2.97427470549424e-08,"6","NCBP3"
5.51734754910499e-13,0.743380176275821,0.18,0.069,3.00651302645829e-08,"6","RNF214"
5.54487193282204e-13,0.252757984161658,0.537,0.294,3.02151161363339e-08,"6","STAU1"
5.60976307576251e-13,0.256395829141704,0.524,0.287,3.05687209524451e-08,"6","CIR1"
5.74765272061255e-13,1.38697801443445,0.117,0.029,3.13201092051619e-08,"6","CCDC171"
5.83408727796389e-13,0.621193863691138,0.155,0.057,3.17911083950808e-08,"6","RNF111"
5.91795004834796e-13,0.809365182778917,0.187,0.072,3.22480934034577e-08,"6","MCPH1"
6.0227417260873e-13,1.39352535566718,0.122,0.027,3.28191242137949e-08,"6","AC159540.1"
6.43754509423996e-13,0.592193472828466,0.188,0.086,3.50794707275324e-08,"6","AGPAT3"
6.44889908669392e-13,0.400520062597944,0.259,0.122,3.51413409032125e-08,"6","BECN1"
6.51481880140108e-13,0.868601448902075,0.168,0.061,3.55005506125947e-08,"6","FBXO34"
6.55285859462533e-13,0.349836950329126,0.418,0.217,3.57078370538324e-08,"6","YTHDC1"
6.58390280948941e-13,0.319370589506156,0.392,0.204,3.58770031894697e-08,"6","BIRC6"
6.70436397126807e-13,0.307354682613243,0.786,0.488,3.6533420152234e-08,"6","RNH1"
6.70948117209117e-13,0.6716599059877,0.134,0.048,3.65613048029592e-08,"6","AXIN2"
6.79579826025889e-13,0.432567790740535,0.329,0.158,3.70316638798027e-08,"6","PDCD2"
7.01077615644571e-13,1.18870496810477,0.135,0.039,3.82031214317039e-08,"6","FUT10"
7.10192143908078e-13,0.416387560763593,0.264,0.122,3.8699790305839e-08,"6","RRAGC"
7.20934593164993e-13,0.355037839870726,0.322,0.164,3.92851678507468e-08,"6","COPS5"
7.29000164294413e-13,0.426543134038761,0.158,0.064,3.97246769527312e-08,"6","SLC39A10"
7.39479136367345e-13,0.440568618313126,0.315,0.153,4.02956970989294e-08,"6","MRPL17"
7.46598225527155e-13,0.422711136527806,0.171,0.079,4.06836305054257e-08,"6","NFX1"
7.559036197133e-13,0.406895611611305,0.306,0.151,4.11907000454172e-08,"6","SUDS3"
7.58403342140128e-13,0.534015728092525,0.135,0.052,4.13269149198999e-08,"6","DIS3L2"
7.77541549709211e-13,0.403621758422067,0.315,0.147,4.23697941267543e-08,"6","SMIM10"
7.79869137186367e-13,0.822465177857324,0.191,0.079,4.24966290235595e-08,"6","NT5DC1"
7.93269490860556e-13,0.890241234385779,0.214,0.075,4.32268410959734e-08,"6","ERCC6L2"
7.95489708329772e-13,0.464338980934333,0.28,0.127,4.33478251863059e-08,"6","ST8SIA1"
8.04116696184422e-13,0.542702023532779,0.282,0.131,4.38179270084815e-08,"6","SFSWAP"
8.05378848651876e-13,0.971447733841898,0.165,0.058,4.3886704220738e-08,"6","MPP5"
8.19324419959371e-13,0.460650587903751,0.245,0.12,4.46466262924261e-08,"6","FMO1"
8.3175571032663e-13,0.865484845022301,0.188,0.08,4.53240321671187e-08,"6","RALGPS2"
8.79083185551179e-13,0.320219167305829,0.314,0.158,4.79030009470548e-08,"6","ARIH1"
8.80062700147142e-13,0.294636247673257,0.408,0.218,4.7956376656418e-08,"6","COA4"
8.86798178823927e-13,0.306924374680305,0.515,0.282,4.83234063604734e-08,"6","PHF20L1"
9.05911600135083e-13,0.302716196199432,0.447,0.239,4.93649349145609e-08,"6","USP22"
9.48651552725631e-13,0.408835118838733,0.152,0.066,5.16939204111251e-08,"6","SLC16A1-AS1"
9.8105721150883e-13,0.306794634176569,0.318,0.164,5.34597695695392e-08,"6","CASP7"
9.93363232449843e-13,0.542712446543484,0.172,0.066,5.41303492626568e-08,"6","TTBK2"
9.9400703460658e-13,0.675468313883736,0.174,0.067,5.41654313297818e-08,"6","ZFP90"
9.95113775261242e-13,0.730001290383502,0.281,0.117,5.42257398415356e-08,"6","FLII"
9.97261144829079e-13,0.907992478210162,0.168,0.061,5.43427543040261e-08,"6","ATP9B"
1.01962602181567e-12,0.311383511153225,0.295,0.145,5.55614611807793e-08,"6","UFSP2"
1.05199463050884e-12,0.599646404695378,0.185,0.078,5.73252914056879e-08,"6","GAREM1"
1.07533950696107e-12,0.38976477434935,0.395,0.202,5.85974004133228e-08,"6","MKLN1"
1.08811830677488e-12,0.731215578618906,0.233,0.099,5.92937427727766e-08,"6","EFHD1"
1.08921285152328e-12,0.637678186134024,0.13,0.05,5.93533867052063e-08,"6","DNMBP"
1.11229649491519e-12,0.256328890261606,0.302,0.159,6.06112606009184e-08,"6","KATNBL1"
1.12728893404676e-12,0.441222964173681,0.237,0.105,6.14282285940759e-08,"6","PDGFC"
1.15053436756245e-12,0.416244620309635,0.198,0.088,6.2694918757213e-08,"6","VPS53"
1.16537201629567e-12,0.647898408198078,0.217,0.091,6.35034519119837e-08,"6","STAM"
1.17383369036562e-12,0.828255093376872,0.177,0.059,6.39645454554034e-08,"6","PPFIBP2"
1.18259255270216e-12,0.921767061313972,0.127,0.045,6.44418333818462e-08,"6","INTS8"
1.18824008914115e-12,0.302220745547751,0.491,0.276,6.47495789374795e-08,"6","FYN"
1.19717133833246e-12,0.402981029778665,0.173,0.069,6.52362605684122e-08,"6","SRGAP2B"
1.19830265319402e-12,0.580703815480228,0.193,0.075,6.52979081778486e-08,"6","SRGAP2C"
1.20416722368392e-12,0.396207002937459,0.308,0.141,6.56174803529839e-08,"6","GBP3"
1.20966783456371e-12,0.252690746954219,0.453,0.23,6.59172196410457e-08,"6","DDX6"
1.21839469933251e-12,0.467467028242471,0.113,0.046,6.63927639560271e-08,"6","SERP2"
1.27537375816482e-12,0.336506747832655,0.267,0.121,6.94976668299174e-08,"6","SMNDC1"
1.28507360166998e-12,0.574562142251718,0.233,0.097,7.00262307022005e-08,"6","C11orf68"
1.29962553852492e-12,0.3172542883033,0.3,0.153,7.08191948452998e-08,"6","GARS"
1.3262359950058e-12,0.57474356527726,0.168,0.063,7.22692518398562e-08,"6","CADPS2"
1.32849319825429e-12,0.918988538877472,0.146,0.046,7.23922513592726e-08,"6","COL13A1"
1.35672203358405e-12,0.334772078359077,0.318,0.151,7.3930497054062e-08,"6","METTL23"
1.36558989550327e-12,0.371523307381093,0.299,0.138,7.44137245857643e-08,"6","XPA"
1.36689069900548e-12,1.08839989658919,0.101,0.025,7.44846079702066e-08,"6","XXbac-BPGBPG55C20.2"
1.43270064305453e-12,0.761336093951856,0.158,0.051,7.80707234413276e-08,"6","GRIP2"
1.45421107655386e-12,0.262450584992301,0.383,0.2,7.92428699835732e-08,"6","COPS2"
1.48462396418583e-12,0.56156438426804,0.21,0.09,8.09001290564143e-08,"6","PHF2"
1.52499940581852e-12,0.28024108222317,0.306,0.147,8.31002676218626e-08,"6","CBY1"
1.57209236621828e-12,0.490185982793898,0.229,0.107,8.56664572199664e-08,"6","IVD"
1.57890853738197e-12,0.357667170656591,0.248,0.125,8.60378840190183e-08,"6","GGCX"
1.60547254777184e-12,0.51505063495832,0.25,0.109,8.74854100731828e-08,"6","ZNF608"
1.61793567764693e-12,0.829874997889947,0.192,0.075,8.81645509463367e-08,"6","ACE"
1.6347614430786e-12,0.432462302512602,0.29,0.145,8.90814205562391e-08,"6","PDS5A"
1.63871133543989e-12,0.724453744591998,0.174,0.068,8.92966580907904e-08,"6","TOPBP1"
1.65644729083492e-12,0.320764213117616,0.557,0.305,9.02631257721762e-08,"6","NFATC4"
1.66369481925252e-12,0.560406004520938,0.265,0.119,9.06580580907085e-08,"6","PTPRE"
1.67253937836287e-12,0.678820566469766,0.219,0.096,9.11400158057497e-08,"6","STAT5B"
1.70889669838338e-12,0.285418126422023,0.303,0.151,9.31211988883071e-08,"6","TBC1D15"
1.75513935857524e-12,0.545162633372305,0.269,0.127,9.56410539274818e-08,"6","SMURF2"
1.75971528512124e-12,0.876780191506355,0.152,0.051,9.58904053168265e-08,"6","ENDOD1"
1.76096035343203e-12,0.851846263830983,0.14,0.04,9.59582515792179e-08,"6","CCDC144A"
1.76592709613451e-12,0.925875239539365,0.11,0.033,9.62288993225619e-08,"6","RP11-631N16.2"
1.79377639681555e-12,0.515205837654799,0.252,0.114,9.77464634152728e-08,"6","PIK3CA"
1.8237427095888e-12,0.805866514569958,0.191,0.073,9.9379387730913e-08,"6","SH3GLB2"
1.8683838064243e-12,0.392292378419208,0.359,0.196,1.01811970379673e-07,"6","POLR2A"
1.89323686637973e-12,0.477114118492391,0.205,0.093,1.03166263322764e-07,"6","PDE4A"
1.95726457103951e-12,0.328972511530145,0.332,0.173,1.06655261005085e-07,"6","SH3GL1"
2.02256548946115e-12,0.463004583243672,0.185,0.089,1.10213638651717e-07,"6","ATP11B"
2.04640032314353e-12,0.440400727507653,0.248,0.129,1.11512446408737e-07,"6","ZC3H7B"
2.06071610969473e-12,0.393619836947882,0.307,0.15,1.12292542249485e-07,"6","RSPRY1"
2.10395469962441e-12,0.655851471773343,0.329,0.165,1.14648699491933e-07,"6","NFIL3"
2.1042360199341e-12,0.913952380844091,0.158,0.051,1.14664029198249e-07,"6","C1orf132"
2.12917043929072e-12,0.437732769449668,0.27,0.132,1.1602275557783e-07,"6","CP"
2.15708330837033e-12,0.461526491684893,0.236,0.104,1.17543783639716e-07,"6","RMDN1"
2.15827604929417e-12,0.747204417183132,0.152,0.057,1.17608778478138e-07,"6","CHST3"
2.16933740470573e-12,0.300808276320535,0.586,0.341,1.18211533857224e-07,"6","ADH5"
2.17156176321063e-12,0.82216601221963,0.124,0.041,1.18332743600874e-07,"6","ZBTB37"
2.18292853627234e-12,0.441501750395225,0.273,0.131,1.18952141798553e-07,"6","C19orf12"
2.19205591608358e-12,0.304471953865847,0.302,0.157,1.19449510979227e-07,"6","PTK2"
2.22839121369218e-12,0.302295635914702,0.553,0.327,1.21429494016515e-07,"6","TXNL1"
2.2396005554968e-12,0.345202105861096,0.313,0.16,1.22040313470132e-07,"6","DLGAP4"
2.27087137397718e-12,0.271364607352746,0.403,0.212,1.23744322910765e-07,"6","TAOK3"
2.27384392182978e-12,0.333768620822309,0.444,0.232,1.23906302988348e-07,"6","MFSD10"
2.29800292563217e-12,0.354842546830865,0.206,0.094,1.25222775423548e-07,"6","RASAL2"
2.34195649583254e-12,0.418632556155899,0.287,0.137,1.27617893370907e-07,"6","DNAJB12"
2.48096689772741e-12,0.511528480301013,0.232,0.093,1.35192848190962e-07,"6","TK2"
2.49438029949405e-12,0.468539107491758,0.296,0.151,1.3592377128003e-07,"6","ZNFX1"
2.50036426219701e-12,0.759716703613026,0.169,0.067,1.3624984937564e-07,"6","ACBD5"
2.50353418407482e-12,0.541142148739177,0.277,0.128,1.36422584758605e-07,"6","PPP4R1"
2.50525937099653e-12,0.316491538097265,0.302,0.151,1.36516593644343e-07,"6","GTF2F1"
2.51620350637673e-12,0.332729571924874,0.403,0.214,1.37112961469481e-07,"6","SNW1"
2.5447361708357e-12,0.286675752187013,0.264,0.127,1.38667763421179e-07,"6","FBLN7"
2.55709724295796e-12,0.286367740902597,0.223,0.109,1.39341342963265e-07,"6","GTF2H1"
2.55836447402443e-12,1.15481102958983,0.115,0.031,1.39410396918539e-07,"6","HTR2A"
2.56834586710051e-12,0.35037936606813,0.501,0.273,1.39954302990041e-07,"6","WWTR1"
2.58701457772016e-12,0.270161873147578,0.219,0.114,1.40971598369127e-07,"6","GNPTAB"
2.61442049302394e-12,0.473383055032516,0.249,0.101,1.4246500150586e-07,"6","KIAA1462"
2.61724725246022e-12,0.4815299644517,0.177,0.079,1.42619037281062e-07,"6","CPPED1"
2.6615868063071e-12,0.280723966547362,0.225,0.11,1.45035188249287e-07,"6","C8orf82"
2.66379257882883e-12,0.522719406214119,0.19,0.079,1.45155385205541e-07,"6","ZNF830"
2.79399910677919e-12,0.633499196830969,0.204,0.081,1.52250599326612e-07,"6","FKBP15"
2.81792032092928e-12,0.39897129256281,0.187,0.08,1.53554114128078e-07,"6","PTGIS"
2.84895347545878e-12,1.14877826946382,0.141,0.042,1.552451727847e-07,"6","HIST2H2AC"
2.85858690108638e-12,0.359619313667236,0.312,0.153,1.55770117413999e-07,"6","DDX50"
2.87892460020895e-12,0.611465596388399,0.248,0.106,1.56878359314586e-07,"6","ZFC3H1"
2.88082437838754e-12,0.734207811446775,0.237,0.098,1.56981882027094e-07,"6","DUS1L"
2.91663125724409e-12,0.3507910421819,0.428,0.227,1.58933070469745e-07,"6","CLSTN1"
2.92634472849215e-12,0.304227701254099,0.482,0.265,1.59462376944994e-07,"6","FAM204A"
2.95418363143456e-12,0.574805476973342,0.251,0.106,1.60979374444132e-07,"6","ITCH"
2.95751819939996e-12,0.32302251266165,0.178,0.08,1.61161081721703e-07,"6","SURF6"
2.99588418779216e-12,0.308230482455962,0.393,0.214,1.6325172116117e-07,"6","INTS10"
3.00633690116579e-12,1.1079473338095,0.111,0.032,1.63821310418326e-07,"6","PRR12"
3.01930275567814e-12,0.567665273548097,0.182,0.077,1.64527845762413e-07,"6","GSTT2B"
3.0342470257643e-12,0.277752103286968,0.982,0.903,1.65342188927948e-07,"6","ANXA2"
3.14180025326542e-12,0.937492506253051,0.155,0.051,1.71202979400939e-07,"6","CNTFR"
3.14907002867051e-12,0.465310549198196,0.238,0.106,1.71599124002313e-07,"6","KCTD9"
3.16544662921454e-12,0.631512056863023,0.145,0.055,1.72491517719159e-07,"6","SLC7A6OS"
3.1872444742037e-12,0.25043602801306,0.469,0.254,1.73679325888308e-07,"6","CDK4"
3.22589611143714e-12,0.90533600420907,0.156,0.063,1.75785530904433e-07,"6","EID2"
3.34768187839771e-12,0.252448905464913,0.741,0.454,1.82421880917648e-07,"6","RAB34"
3.54759775490204e-12,0.359245813521071,0.404,0.218,1.93315696860122e-07,"6","ARHGEF12"
3.58996174002618e-12,0.556473596256325,0.476,0.293,1.95624195137507e-07,"6","AQP1"
