"view","Predictor","Target","Importance","nsamples"
"juxta.50","juxtaNeutrophils","Plasma.cells",-0.703544907435222,1
"juxta.50","juxtaNeutrophils","T.cells",-1.0168785690583,1
"juxta.50","juxtaNeutrophils","pDCs",1.67737304185383,1
"juxta.50","juxtaPI16_Fib","Activated_Fib",-0.969766951274349,1
"juxta.50","juxtaPI16_Fib","Adventitial_Fib",-0.155460342478513,1
"juxta.50","juxtaPI16_Fib","B.cells",-0.954033290496687,1
"juxta.50","juxtaPI16_Fib","Cycling.cells",0.0793387085375186,1
"juxta.50","juxtaPI16_Fib","ECM_Fib",-0.848982302382565,1
"juxta.50","juxtaPI16_Fib","Endothelial.cells",0.218944125336993,1
"juxta.50","juxtaPI16_Fib","Epithelial.cells",-0.777069940925278,1
"juxta.50","juxtaPI16_Fib","Inflammatory_Fib",-0.786204844476518,1
"juxta.50","juxtaPI16_Fib","Macrophages",-0.642284195034904,1
"juxta.50","juxtaPI16_Fib","Mast.cells",-0.261724296920158,1
"juxta.50","juxtaPI16_Fib","Neutrophils",-0.671014679364062,1
"juxta.50","juxtaPI16_Fib","PI16_Fib",3.0935833399606,1
"juxta.50","juxtaPI16_Fib","Pericytes",-0.862467249790981,1
"juxta.50","juxtaPI16_Fib","Plasma.cells",-0.563272336380783,1
"juxta.50","juxtaPI16_Fib","T.cells",0.890096761847105,1
"juxta.50","juxtaPI16_Fib","pDCs",-0.809439441512115,1
"juxta.50","juxtaPericytes","Activated_Fib",0.439899327795371,1
"juxta.50","juxtaPericytes","Adventitial_Fib",-0.0844791034834303,1
"juxta.50","juxtaPericytes","B.cells",-0.726498473017586,1
"juxta.50","juxtaPericytes","Cycling.cells",0.0329980384984472,1
"juxta.50","juxtaPericytes","ECM_Fib",-0.218045923402399,1
"juxta.50","juxtaPericytes","Endothelial.cells",0.369241693727057,1
"juxta.50","juxtaPericytes","Epithelial.cells",-0.143222761334426,1
"juxta.50","juxtaPericytes","Inflammatory_Fib",-0.219753329548896,1
"juxta.50","juxtaPericytes","Macrophages",0.654694514990225,1
"juxta.50","juxtaPericytes","Mast.cells",0.101727891452106,1
"juxta.50","juxtaPericytes","Neutrophils",0.498914828135242,1
"juxta.50","juxtaPericytes","PI16_Fib",-0.504432240697457,1
"juxta.50","juxtaPericytes","Pericytes",1.04131403072938,1
"juxta.50","juxtaPericytes","Plasma.cells",-0.57955337877241,1
"juxta.50","juxtaPericytes","T.cells",0.170034608064059,1
"juxta.50","juxtaPericytes","pDCs",0.299707120105979,1
"juxta.50","juxtaPlasma.cells","Activated_Fib",-0.138910131345533,1
"juxta.50","juxtaPlasma.cells","Adventitial_Fib",1.04015878467724,1
"juxta.50","juxtaPlasma.cells","B.cells",1.02990169382741,1
"juxta.50","juxtaPlasma.cells","Cycling.cells",-0.0366174775480303,1
"juxta.50","juxtaPlasma.cells","ECM_Fib",0.0246751304839168,1
"juxta.50","juxtaPlasma.cells","Endothelial.cells",-0.40218857531029,1
"juxta.50","juxtaPlasma.cells","Epithelial.cells",-0.463200318155516,1
"juxta.50","juxtaPlasma.cells","Inflammatory_Fib",-0.597663443466264,1
"juxta.50","juxtaPlasma.cells","Macrophages",-0.0693585318476798,1
"juxta.50","juxtaPlasma.cells","Mast.cells",-0.218957509150365,1
"juxta.50","juxtaPlasma.cells","Neutrophils",1.43054231374043,1
"juxta.50","juxtaPlasma.cells","PI16_Fib",-0.382811033218321,1
"juxta.50","juxtaPlasma.cells","Pericytes",-0.251722334689093,1
"juxta.50","juxtaPlasma.cells","Plasma.cells",2.48017583359772,1
"juxta.50","juxtaPlasma.cells","T.cells",0.0445397699481509,1
"juxta.50","juxtaPlasma.cells","pDCs",-0.00641515877215949,1
"juxta.50","juxtaT.cells","Activated_Fib",-0.234336505873664,1
"juxta.50","juxtaT.cells","Adventitial_Fib",-0.546681222392596,1
"juxta.50","juxtaT.cells","B.cells",0.157814802234602,1
"juxta.50","juxtaT.cells","Cycling.cells",-0.0129613804889728,1
"juxta.50","juxtaT.cells","ECM_Fib",-0.0331233258229149,1
"juxta.50","juxtaT.cells","Endothelial.cells",-0.513961979625236,1
"juxta.50","juxtaT.cells","Epithelial.cells",-0.704350506771396,1
"juxta.50","juxtaT.cells","Inflammatory_Fib",-0.573735377559872,1
"juxta.50","juxtaT.cells","Macrophages",-0.438758615740613,1
"juxta.50","juxtaT.cells","Mast.cells",-0.233514932310702,1
"juxta.50","juxtaT.cells","Neutrophils",-0.633654655133514,1
"juxta.50","juxtaT.cells","PI16_Fib",-0.402869391339905,1
"juxta.50","juxtaT.cells","Pericytes",-0.943926129509003,1
"juxta.50","juxtaT.cells","Plasma.cells",-0.0161822407516721,1
"juxta.50","juxtaT.cells","T.cells",-0.247140349655736,1
"juxta.50","juxtaT.cells","pDCs",-0.409396805686859,1
"juxta.50","juxtapDCs","Activated_Fib",-0.918829494416501,1
"juxta.50","juxtapDCs","Adventitial_Fib",-0.975622536799589,1
"juxta.50","juxtapDCs","B.cells",1.46248457182969,1
"juxta.50","juxtapDCs","Cycling.cells",-0.0590059385433901,1
"juxta.50","juxtapDCs","ECM_Fib",-0.849881161469524,1
"juxta.50","juxtapDCs","Endothelial.cells",-0.411187144917336,1
"juxta.50","juxtapDCs","Epithelial.cells",-0.852677892628068,1
"juxta.50","juxtapDCs","Inflammatory_Fib",-0.82399843754501,1
"juxta.50","juxtapDCs","Macrophages",-0.494663871518724,1
"juxta.50","juxtapDCs","Mast.cells",-0.843818293786309,1
"juxta.50","juxtapDCs","Neutrophils",1.84645472006321,1
"juxta.50","juxtapDCs","PI16_Fib",-1.04446318722437,1
"juxta.50","juxtapDCs","Pericytes",-0.921334009413488,1
"juxta.50","juxtapDCs","Plasma.cells",-0.600064773263564,1
"juxta.50","juxtapDCs","T.cells",-0.966834971747896,1
"juxta.50","juxtapDCs","pDCs",2.11442870488793,1
"para.100","paraActivated_Fib","Activated_Fib",-0.326923244636901,1
"para.100","paraActivated_Fib","Adventitial_Fib",0.282773163091551,1
"para.100","paraActivated_Fib","B.cells",0.299930004305666,1
"para.100","paraActivated_Fib","Cycling.cells",-0.284139626184632,1
"para.100","paraActivated_Fib","ECM_Fib",-0.189149537522653,1
"para.100","paraActivated_Fib","Endothelial.cells",-0.019788136241271,1
"para.100","paraActivated_Fib","Epithelial.cells",-0.0684045784235851,1
"para.100","paraActivated_Fib","Inflammatory_Fib",-0.164281406476199,1
"para.100","paraActivated_Fib","Macrophages",-0.253177935689941,1
"para.100","paraActivated_Fib","Mast.cells",2.26471374100423,1
"para.100","paraActivated_Fib","Neutrophils",0.0819653746690174,1
"para.100","paraActivated_Fib","PI16_Fib",-0.36886546154911,1
"para.100","paraActivated_Fib","Pericytes",-0.124641048812057,1
"para.100","paraActivated_Fib","Plasma.cells",-0.451005382018747,1
"para.100","paraActivated_Fib","T.cells",-0.130233702031247,1
"para.100","paraActivated_Fib","pDCs",0.461987129952892,1
"para.100","paraAdventitial_Fib","Activated_Fib",0.749692689932296,1
"para.100","paraAdventitial_Fib","Adventitial_Fib",-0.603642362223012,1
"para.100","paraAdventitial_Fib","B.cells",0.377052034729151,1
"para.100","paraAdventitial_Fib","Cycling.cells",0.0283099913145513,1
"para.100","paraAdventitial_Fib","ECM_Fib",0.348521330569428,1
"para.100","paraAdventitial_Fib","Endothelial.cells",0.0414134141672867,1
"para.100","paraAdventitial_Fib","Epithelial.cells",0.269186743468322,1
"para.100","paraAdventitial_Fib","Inflammatory_Fib",0.218348366300768,1
"para.100","paraAdventitial_Fib","Macrophages",0.981451876125499,1
"para.100","paraAdventitial_Fib","Mast.cells",0.14529211453818,1
"para.100","paraAdventitial_Fib","Neutrophils",-0.00325415086939934,1
"para.100","paraAdventitial_Fib","PI16_Fib",-0.0919817405011794,1
"para.100","paraAdventitial_Fib","Pericytes",0.696687806957278,1
"para.100","paraAdventitial_Fib","Plasma.cells",-0.246865270521537,1
"para.100","paraAdventitial_Fib","T.cells",0.171413689262124,1
"para.100","paraAdventitial_Fib","pDCs",0.0408779517390585,1
"para.100","paraB.cells","Activated_Fib",-0.854618230612053,1
"para.100","paraB.cells","Adventitial_Fib",-0.911871469913491,1
"para.100","paraB.cells","B.cells",0.55376628973566,1
"para.100","paraB.cells","Cycling.cells",0.473407041401039,1
"para.100","paraB.cells","ECM_Fib",-0.51209335608541,1
"para.100","paraB.cells","Endothelial.cells",-0.0461583832248677,1
"para.100","paraB.cells","Epithelial.cells",-0.198705429089379,1
"para.100","paraB.cells","Inflammatory_Fib",-0.621906980124185,1
"para.100","paraB.cells","Macrophages",-1.12170611073333,1
"para.100","paraB.cells","Mast.cells",-1.10529078613299,1
"para.100","paraB.cells","Neutrophils",-0.0900998499486073,1
"para.100","paraB.cells","PI16_Fib",-0.607401555524057,1
"para.100","paraB.cells","Pericytes",-1.07413820709674,1
"para.100","paraB.cells","Plasma.cells",0.0574455694602667,1
"para.100","paraB.cells","T.cells",-0.340188434481262,1
"para.100","paraB.cells","pDCs",0.309311803197718,1
"para.100","paraCycling.cells","Activated_Fib",-0.774563661121203,1
"para.100","paraCycling.cells","Adventitial_Fib",-0.879710711001007,1
"para.100","paraCycling.cells","B.cells",0.368789302746953,1
"para.100","paraCycling.cells","Cycling.cells",-0.379037973905598,1
"para.100","paraCycling.cells","ECM_Fib",-0.334311502417994,1
"para.100","paraCycling.cells","Endothelial.cells",-0.0416061849380748,1
"para.100","paraCycling.cells","Epithelial.cells",-0.197698196927511,1
"para.100","paraCycling.cells","Inflammatory_Fib",-0.708232531937832,1
"para.100","paraCycling.cells","Macrophages",-0.928562360048933,1
"para.100","paraCycling.cells","Mast.cells",-1.23294777651191,1
"para.100","paraCycling.cells","Neutrophils",0.0341246202906395,1
"para.100","paraCycling.cells","PI16_Fib",-0.596429985914653,1
"para.100","paraCycling.cells","Pericytes",-1.05263643901539,1
"para.100","paraCycling.cells","Plasma.cells",0.532325753364869,1
"para.100","paraCycling.cells","T.cells",0.0916782285319305,1
"para.100","paraCycling.cells","pDCs",-0.065022378724761,1
"para.100","paraECM_Fib","Activated_Fib",0.494637662140467,1
"para.100","paraECM_Fib","Adventitial_Fib",1.48885826840359,1
"para.100","paraECM_Fib","B.cells",0.305176520204461,1
"para.100","paraECM_Fib","Cycling.cells",-0.20496204921399,1
"para.100","paraECM_Fib","ECM_Fib",1.1419099008443,1
"para.100","paraECM_Fib","Endothelial.cells",-0.0212989991530039,1
"para.100","paraECM_Fib","Epithelial.cells",0.291072859921855,1
"para.100","paraECM_Fib","Inflammatory_Fib",0.205435660564598,1
"para.100","paraECM_Fib","Macrophages",0.227761491005289,1
"para.100","paraECM_Fib","Mast.cells",1.86300140941837,1
"para.100","paraECM_Fib","Neutrophils",-0.0183470721615182,1
"para.100","paraECM_Fib","PI16_Fib",0.0514344217567565,1
"para.100","paraECM_Fib","Pericytes",0.519498563488151,1
"para.100","paraECM_Fib","Plasma.cells",-0.264683576285162,1
"para.100","paraECM_Fib","T.cells",-0.272839879429821,1
"para.100","paraECM_Fib","pDCs",0.0847567343871793,1
"para.100","paraEndothelial.cells","Activated_Fib",-0.0375669736336454,1
"para.100","paraEndothelial.cells","Adventitial_Fib",-0.48249547986097,1
"para.100","paraEndothelial.cells","B.cells",-0.45654485159513,1
"para.100","paraEndothelial.cells","Cycling.cells",-0.318346371148608,1
"para.100","paraEndothelial.cells","ECM_Fib",-0.115547237236232,1
"para.100","paraEndothelial.cells","Endothelial.cells",0.00279350493234628,1
"para.100","paraEndothelial.cells","Epithelial.cells",-0.0287406951301664,1
"para.100","paraEndothelial.cells","Inflammatory_Fib",-0.225108348774696,1
"para.100","paraEndothelial.cells","Macrophages",-0.0265450838977901,1
"para.100","paraEndothelial.cells","Mast.cells",-0.240664547479693,1
"para.100","paraEndothelial.cells","Neutrophils",-0.0206559498405057,1
"para.100","paraEndothelial.cells","PI16_Fib",0.27034438402811,1
"para.100","paraEndothelial.cells","Pericytes",1.16810704005812,1
"para.100","paraEndothelial.cells","Plasma.cells",-0.22548219550503,1
"para.100","paraEndothelial.cells","T.cells",-0.070478306716203,1
"para.100","paraEndothelial.cells","pDCs",0.432138531562311,1
"para.100","paraEpithelial.cells","Activated_Fib",-0.780181631883541,1
"para.100","paraEpithelial.cells","Adventitial_Fib",0.711789256016956,1
"para.100","paraEpithelial.cells","B.cells",1.22392082364129,1
"para.100","paraEpithelial.cells","Cycling.cells",-0.158413448210215,1
"para.100","paraEpithelial.cells","ECM_Fib",-0.0371062639612951,1
"para.100","paraEpithelial.cells","Endothelial.cells",-0.0333321233929252,1
"para.100","paraEpithelial.cells","Epithelial.cells",-0.0775365569039231,1
"para.100","paraEpithelial.cells","Inflammatory_Fib",-0.832883833264502,1
"para.100","paraEpithelial.cells","Macrophages",-0.243529650137473,1
"para.100","paraEpithelial.cells","Mast.cells",-1.06120123354033,1
"para.100","paraEpithelial.cells","Neutrophils",-0.057341028503451,1
"para.100","paraEpithelial.cells","PI16_Fib",0.0145700035600078,1
"para.100","paraEpithelial.cells","Pericytes",-0.830262484309261,1
"para.100","paraEpithelial.cells","Plasma.cells",2.32181014249888,1
"para.100","paraEpithelial.cells","T.cells",-0.102275911960986,1
"para.100","paraEpithelial.cells","pDCs",-0.359125719078731,1
"para.100","paraInflammatory_Fib","Activated_Fib",-0.65526832914335,1
"para.100","paraInflammatory_Fib","Adventitial_Fib",-0.790180347885717,1
"para.100","paraInflammatory_Fib","B.cells",-0.972569765376954,1
"para.100","paraInflammatory_Fib","Cycling.cells",0.0291314368092085,1
"para.100","paraInflammatory_Fib","ECM_Fib",-0.36330170537041,1
"para.100","paraInflammatory_Fib","Endothelial.cells",-0.00282852359451148,1
"para.100","paraInflammatory_Fib","Epithelial.cells",-0.147011154632065,1
"para.100","paraInflammatory_Fib","Inflammatory_Fib",0.628256936997375,1
"para.100","paraInflammatory_Fib","Macrophages",-0.344782216976368,1
"para.100","paraInflammatory_Fib","Mast.cells",-0.0428003758947332,1
"para.100","paraInflammatory_Fib","Neutrophils",0.154966464440315,1
"para.100","paraInflammatory_Fib","PI16_Fib",-0.318985285587607,1
"para.100","paraInflammatory_Fib","Pericytes",-0.521254324505438,1
"para.100","paraInflammatory_Fib","Plasma.cells",-0.428705259304078,1
"para.100","paraInflammatory_Fib","T.cells",0.813965732184678,1
"para.100","paraInflammatory_Fib","pDCs",1.39544790106697,1
"para.100","paraMacrophages","Activated_Fib",2.47648708935423,1
"para.100","paraMacrophages","Adventitial_Fib",1.51695645571639,1
"para.100","paraMacrophages","B.cells",-1.21174448338115,1
"para.100","paraMacrophages","Cycling.cells",-0.274080708939083,1
"para.100","paraMacrophages","ECM_Fib",0.195822222318732,1
"para.100","paraMacrophages","Endothelial.cells",0.130996313704276,1
"para.100","paraMacrophages","Epithelial.cells",0.52820641213515,1
"para.100","paraMacrophages","Inflammatory_Fib",2.59078534630062,1
"para.100","paraMacrophages","Macrophages",2.357599050094,1
"para.100","paraMacrophages","Mast.cells",-0.14647425297228,1
"para.100","paraMacrophages","Neutrophils",-0.0367092769632793,1
"para.100","paraMacrophages","PI16_Fib",-0.280936309113522,1
"para.100","paraMacrophages","Pericytes",2.70053161724125,1
"para.100","paraMacrophages","Plasma.cells",-0.266435276496331,1
"para.100","paraMacrophages","T.cells",0.23868661417741,1
"para.100","paraMacrophages","pDCs",-0.751407625273727,1
"para.100","paraMast.cells","Activated_Fib",0.241070080835269,1
"para.100","paraMast.cells","Adventitial_Fib",-0.511553967756151,1
"para.100","paraMast.cells","B.cells",1.3702288615675,1
"para.100","paraMast.cells","Cycling.cells",-0.188389024113477,1
"para.100","paraMast.cells","ECM_Fib",-0.00869795016197399,1
"para.100","paraMast.cells","Endothelial.cells",-0.0337450205525318,1
"para.100","paraMast.cells","Epithelial.cells",-0.0685003067697468,1
"para.100","paraMast.cells","Inflammatory_Fib",-0.564626114364083,1
"para.100","paraMast.cells","Macrophages",-0.71309185447595,1
"para.100","paraMast.cells","Mast.cells",0.987633721543441,1
"para.100","paraMast.cells","Neutrophils",-0.0290030262636598,1
"para.100","paraMast.cells","PI16_Fib",0.17137857801426,1
"para.100","paraMast.cells","Pericytes",-0.226478382122785,1
"para.100","paraMast.cells","Plasma.cells",-0.265426065943794,1
"para.100","paraMast.cells","T.cells",-0.106642629478479,1
"para.100","paraMast.cells","pDCs",-0.052481478193908,1
"para.100","paraNeutrophils","Activated_Fib",-0.734152042460726,1
"para.100","paraNeutrophils","Adventitial_Fib",-1.06913792071778,1
"para.100","paraNeutrophils","B.cells",-0.59965143429919,1
"para.100","paraNeutrophils","Cycling.cells",0.365820585273203,1
"para.100","paraNeutrophils","ECM_Fib",-0.394152649676559,1
"para.100","paraNeutrophils","Endothelial.cells",-0.0139447083887975,1
"para.100","paraNeutrophils","Epithelial.cells",-0.191163872243401,1
"para.100","paraNeutrophils","Inflammatory_Fib",-0.820774436685653,1
"para.100","paraNeutrophils","Macrophages",-0.800434292953323,1
"para.100","paraNeutrophils","Mast.cells",-0.618277165129619,1
"para.100","paraNeutrophils","Neutrophils",-0.0284625035632446,1
"para.100","paraNeutrophils","PI16_Fib",-0.116654045904221,1
"para.100","paraNeutrophils","Pericytes",-0.908135228773162,1
"para.100","paraNeutrophils","Plasma.cells",-0.465063553791563,1
"para.100","paraNeutrophils","T.cells",-0.329209288292923,1
"para.100","paraNeutrophils","pDCs",-0.937068313665433,1
"para.100","paraPI16_Fib","Activated_Fib",-0.764686617402563,1
"para.100","paraPI16_Fib","Adventitial_Fib",-0.298217880783018,1
"para.100","paraPI16_Fib","B.cells",0.15680219867718,1
"para.100","paraPI16_Fib","Cycling.cells",0.209030789258976,1
"para.100","paraPI16_Fib","ECM_Fib",0.432270305276517,1
"para.100","paraPI16_Fib","Endothelial.cells",-0.00124177019291812,1
"para.100","paraPI16_Fib","Epithelial.cells",-0.135127726375361,1
"para.100","paraPI16_Fib","Inflammatory_Fib",-0.784050860348061,1
"para.100","paraPI16_Fib","Macrophages",-1.07586476748866,1
"para.100","paraPI16_Fib","Mast.cells",-0.278381947269326,1
"para.100","paraPI16_Fib","Neutrophils",0.01521236846902,1
"para.100","paraPI16_Fib","PI16_Fib",1.8217519807595,1
"para.100","paraPI16_Fib","Pericytes",-0.492098910485719,1
"para.100","paraPI16_Fib","Plasma.cells",-0.221505502716929,1
"para.100","paraPI16_Fib","T.cells",-0.203159444706521,1
"para.100","paraPI16_Fib","pDCs",0.422875426882346,1
"para.100","paraPericytes","Activated_Fib",1.50583913021111,1
"para.100","paraPericytes","Adventitial_Fib",0.27802422637614,1
"para.100","paraPericytes","B.cells",-0.417540587287045,1
"para.100","paraPericytes","Cycling.cells",-0.0570600242921698,1
"para.100","paraPericytes","ECM_Fib",0.135235415986903,1
"para.100","paraPericytes","Endothelial.cells",0.0476608674073812,1
"para.100","paraPericytes","Epithelial.cells",0.0449109580935579,1
"para.100","paraPericytes","Inflammatory_Fib",-0.168513460644944,1
"para.100","paraPericytes","Macrophages",0.854509253705238,1
"para.100","paraPericytes","Mast.cells",0.33805735478427,1
"para.100","paraPericytes","Neutrophils",-0.035030934226375,1
"para.100","paraPericytes","PI16_Fib",0.0149345454679507,1
"para.100","paraPericytes","Pericytes",-0.308723330560691,1
"para.100","paraPericytes","Plasma.cells",-0.247253953205317,1
"para.100","paraPericytes","T.cells",0.0586394687898311,1
"para.100","paraPericytes","pDCs",-0.323975615007,1
"para.100","paraPlasma.cells","Activated_Fib",0.982333644033699,1
"para.100","paraPlasma.cells","Adventitial_Fib",2.2392900065425,1
"para.100","paraPlasma.cells","B.cells",-1.36538735062586,1
"para.100","paraPlasma.cells","Cycling.cells",0.39636166827753,1
"para.100","paraPlasma.cells","ECM_Fib",0.1567852156503,1
"para.100","paraPlasma.cells","Endothelial.cells",0.0177385715325201,1
"para.100","paraPlasma.cells","Epithelial.cells",0.278371997067335,1
"para.100","paraPlasma.cells","Inflammatory_Fib",1.8962100993854,1
"para.100","paraPlasma.cells","Macrophages",1.62490364242377,1
"para.100","paraPlasma.cells","Mast.cells",0.162518181870242,1
"para.100","paraPlasma.cells","Neutrophils",0.0335755751043995,1
"para.100","paraPlasma.cells","PI16_Fib",-0.513234419899979,1
"para.100","paraPlasma.cells","Pericytes",0.988297807278015,1
"para.100","paraPlasma.cells","Plasma.cells",0.663648462704211,1
"para.100","paraPlasma.cells","T.cells",0.144840713783514,1
"para.100","paraPlasma.cells","pDCs",-0.503374316860927,1
"para.100","paraT.cells","Activated_Fib",-0.687739674575674,1
"para.100","paraT.cells","Adventitial_Fib",-0.430692909500595,1
"para.100","paraT.cells","B.cells",-1.10758395681129,1
"para.100","paraT.cells","Cycling.cells",-0.0385613281453724,1
"para.100","paraT.cells","ECM_Fib",-0.0343482633235647,1
"para.100","paraT.cells","Endothelial.cells",0.00896535128804116,1
"para.100","paraT.cells","Epithelial.cells",-0.11063200480948,1
"para.100","paraT.cells","Inflammatory_Fib",0.192865722813315,1
"para.100","paraT.cells","Macrophages",-0.107510348668864,1
"para.100","paraT.cells","Mast.cells",-0.118635585742491,1
"para.100","paraT.cells","Neutrophils",0.00371335758360763,1
"para.100","paraT.cells","PI16_Fib",0.386782096878938,1
"para.100","paraT.cells","Pericytes",-0.178557808860061,1
"para.100","paraT.cells","Plasma.cells",-0.0345665376327658,1
"para.100","paraT.cells","T.cells",0.0528727363760488,1
"para.100","paraT.cells","pDCs",0.259126168470063,1
"para.100","parapDCs","Activated_Fib",-0.834359891037415,1
"para.100","parapDCs","Adventitial_Fib",-0.540188326505385,1
"para.100","parapDCs","B.cells",1.47535639376876,1
"para.100","parapDCs","Cycling.cells",0.400929041818637,1
"para.100","parapDCs","ECM_Fib",-0.421835924890084,1
"para.100","parapDCs","Endothelial.cells",-0.0356241733529504,1
"para.100","parapDCs","Epithelial.cells",-0.188228449381601,1
"para.100","parapDCs","Inflammatory_Fib",-0.841524159741927,1
"para.100","parapDCs","Macrophages",-0.431020692283164,1
"para.100","parapDCs","Mast.cells",-0.916542852485363,1
"para.100","parapDCs","Neutrophils",-0.00465396821695866,1
"para.100","parapDCs","PI16_Fib",0.163292793528804,1
"para.100","parapDCs","Pericytes",-0.356196670481518,1
"para.100","parapDCs","Plasma.cells",-0.458237354606966,1
"para.100","parapDCs","T.cells",-0.0170695860080963,1
"para.100","parapDCs","pDCs",-0.414066200454051,1
