"gene_name","module","color","kME_grey","kME_Fibroblasts1","kME_Fibroblasts2","kME_Fibroblasts3","kME_Fibroblasts4","kME_Fibroblasts5","kME_Fibroblasts6","kME_Fibroblasts7","kME_Fibroblasts8","kME_Fibroblasts9"
"PKIG","Fibroblasts1","blue",0.0951372670634654,0.204111991741854,0.0230585599598085,-0.106983986319827,0.135397887306285,-0.089300642667112,0.00899587337382985,-0.00541788571023614,0.0439605538352646,0.115643265781808
"PLA2G2A","Fibroblasts3","green",-0.0265562361698025,-0.0823811819566384,-0.0211473133608525,0.316748377099601,-0.0426147542771538,0.00955186902623714,-0.0217425807189876,-0.0957138486881498,-0.0930047744713127,-0.0559037214365299
"PLA2R1","Fibroblasts2","turquoise",0.157305885826762,-0.0307785852848113,0.188819785509297,0.00957586811217828,0.0325270561307697,0.111941013402129,0.0283833688432714,0.067567006930456,0.0364106059660849,0.0211718441586898
"PLAC9","Fibroblasts3","green",-0.046368016184379,0.0820550235494931,-0.155302453326499,0.503591571566871,-0.0957900318832549,-0.186172824983759,0.0221689055082086,-0.229633754603085,-0.174246520741432,-0.047160218863386
"PLD3","Fibroblasts1","blue",0.0697511217981068,0.114533225159304,-0.0121561109329121,0.107503686182905,0.00522701052084366,-0.0180551730344818,0.0234106659454335,0.0536918819790086,0.0848684422873533,0.0458692608228601
"PLEC","Fibroblasts2","turquoise",0.178520924688656,0.0203848874778859,0.206934985042736,0.0108426665476078,0.0628380459759691,0.0113386389172327,0.0263057824640228,0.10903677572118,0.0757240097127988,0.0207199993831092
"PLEKHA4","Fibroblasts6","brown",0.0260373071100566,0.0327726751553173,0.00279138100052906,0.0220369633887625,0.0235327250910525,-0.0304541758571114,0.0535520564835346,-0.0173081402292018,-0.0213258635542593,0.0243476150744232
"PLEKHA5","Fibroblasts7","pink",0.196234889476374,0.0615358943022642,0.194479267455335,-0.13884889586174,0.162136277534994,0.0581693014835895,0.0713400423251714,0.323129444273207,0.215975470723136,0.154641811493425
"PLEKHF1","Fibroblasts3","green",0.0318286762890579,0.0411026937745446,-0.0119581151366527,0.0644879991434677,-0.0269282053577516,-0.0147020405202346,0.0152039768619889,0.0195109006744098,0.0395893553695186,-0.0114579488617198
"PLEKHG2","Fibroblasts2","turquoise",0.107312643127308,-0.00869043019334184,0.147694966686215,-0.026728351890237,0.0858338809334837,0.0328516294518996,0.0170403259745704,0.00747340788804827,-0.0216932998125974,0.0420043842797033
"PLEKHH2","Fibroblasts3","green",0.0296627939351254,0.0392287460034881,-0.00816590708514631,0.0912955074485033,-0.0429391741816058,-0.102407100028913,0.101508980708821,-0.105282762668845,-0.0336459636931078,-0.0184141129633251
"PLEKHH3","Fibroblasts2","turquoise",0.114560381869224,0.0137353895923022,0.149391591014842,0.0681358428898431,0.0638834857360408,-0.0246624520746688,0.010683912149139,0.00777122366676634,-0.0158569827531969,0.0314273210471663
"PLEKHM2","Fibroblasts2","turquoise",0.189321625864452,0.0538269609925916,0.241458036873602,-0.0101321028371071,0.144992779078679,-0.00215996529168415,0.0278068047858954,0.0678424192643312,0.0342525235005806,0.0688576683931612
"PLEKHS1","Fibroblasts2","turquoise",0.0775867376524908,0.0282155952597496,0.0980990951040204,-0.015077025404452,0.0577400661233591,-0.00872463734561053,0.00590760067524038,0.00883856629775837,0.0133111154727711,0.0486432726115065
"PLGRKT","Fibroblasts9","black",0.0828730854675135,0.11171638795544,0.0371751321186115,-0.0234915793380541,0.0932705166681949,-0.027948425189018,0.0171073998772423,0.0467925019649901,0.0312333020835343,0.115908944561305
"PLIN3","Fibroblasts1","blue",0.125901583338129,0.158179762676113,0.0534655216756347,-0.0380663081417588,0.107331782515801,-0.0532453923405072,0.0315993997941612,0.0791448414837834,0.0859482153402928,0.0982373351066804
"PLK3","Fibroblasts2","turquoise",0.134988528492268,0.0498438087479394,0.194406000579467,-0.0519029239663918,0.254919679752675,-0.0868338383669757,-0.0010913408313463,0.0143357260203628,-0.0103358405005753,0.17066603542301
"PLOD1","Fibroblasts5","yellow",0.157237868972656,-0.0328831982600294,0.170047687279325,-0.0609116907419744,0.0329722455943422,0.239970990099944,0.0210026534636895,0.175751186121266,0.10240830388838,0.0240183833639122
"PLOD2","Fibroblasts5","yellow",0.233641698907191,-0.0470266491754095,0.29526878449924,-0.128692372319475,0.117269057630366,0.274605515608493,0.0639779374833247,0.243642788509267,0.130514336284826,0.0544535223034069
"PLP2","Fibroblasts1","blue",0.0528617374757408,0.09851063746141,-0.0386993723573313,0.103167999069399,-0.03954905043092,0.0337532404650095,0.0242247919446713,-0.0062622926954571,0.0419879233496799,-0.0184301874035885
"PLPP1","Fibroblasts1","blue",0.0682939661219217,0.15496254698598,-0.0102714772485988,0.0933321429098322,0.0498140534989941,-0.117261671040455,0.00218204476095471,0.00912367719582254,0.0563827500932424,0.116340108768655
"PLPP3","Fibroblasts2","turquoise",0.230667975634453,-0.0431484846240602,0.274986235617467,0.336501071246352,0.125434559527772,0.0747489225631477,0.0109341106433135,0.00385130257816045,-0.0438570775723814,0.0977158267150147
"PLS3","Fibroblasts7","pink",0.123314426184564,-0.0808774554916348,0.126487123700083,0.0342667030535701,-0.0945510195761671,0.260661778104109,0.0411385267806231,0.227256875707187,0.147290086143091,-0.0899646872913932
"PLSCR1","Fibroblasts1","blue",0.0791368491440951,0.0938384981070931,0.0283126856487366,-0.00032924986280731,0.107015571442701,-0.0315192148377915,0.0264365154314573,-0.0231179437655618,-0.0147799253409087,0.105307494806388
"PLSCR4","Fibroblasts3","green",0.0977719137801429,-0.00916549635624095,0.0699134708901564,0.189967642792782,-0.07237761089034,0.0593725112475489,0.0555449089429927,0.0618486026536827,0.074139206369224,-0.0644898228114778
"PLTP","Fibroblasts2","turquoise",0.123115494080585,-0.0174797072604969,0.159041342090653,0.0891768303568569,0.0386582948931248,0.0589494038945892,-0.0236042332313856,0.092163422666052,0.0738772862378749,0.0304849382835377
"PLXDC2","Fibroblasts5","yellow",0.25378722172986,-0.1243902513616,0.313126785081279,0.0622197436548769,0.00584107372749733,0.299179929910266,0.0773958545909432,0.251236157345444,0.170097160525057,-0.0244756771350494
"PLXNB2","Fibroblasts2","turquoise",0.142220706933849,0.000858277467996613,0.180903248715222,-0.0154249099158084,0.0860205196754325,0.0563180581720147,0.00811135340001146,0.0786099185315865,0.0275568202367829,0.0681419344536799
"PLXNC1","Fibroblasts5","yellow",0.115584259430979,-0.0991287315442625,0.161868202064882,-0.0158415561187404,-0.000457472589882498,0.218719859791937,0.0331715159072706,0.185899719966268,0.103901575788649,-0.015559518757853
"PMAIP1","Fibroblasts1","blue",0.0494358316696302,0.111214222116742,-0.00354123242724826,-0.122624689234106,0.12918448325329,-0.0490897681784451,0.0162497884675547,0.0320692516885958,0.0497363377044485,0.126480089126614
"PMEPA1","Fibroblasts2","turquoise",0.29725618322946,0.0116681632418507,0.386221480425076,-0.1618107406547,0.0735404485691576,0.164882642438861,0.0585586810772945,0.349394344214585,0.310065702550379,-0.0109207861690523
"PMF1","Fibroblasts1","blue",0.0584205211876138,0.12015485621181,-0.0117291763672216,0.0123907266343398,0.0421724195173131,-0.0275710648898749,0.0186165329845163,0.0119573987831647,0.0288002111021274,0.0582867876157663
"PMM2","Fibroblasts2","turquoise",0.128344954139499,0.00238646033390307,0.16036524832699,-0.0123646666250465,0.066712993866017,0.0287336550926614,0.020462550443874,0.0725602055352962,0.0401390277409209,0.0282871532476625
"PMVK","Fibroblasts1","blue",0.0885326840774425,0.134092724255051,0.002187727343802,0.0727827175371129,0.0150323224792406,-0.0162355291479725,0.0306653285175434,0.0234348504383505,0.0418160858817874,0.0378731736858587
"PNKD","Fibroblasts1","blue",0.057473105305635,0.149328853589367,-0.0211049770271699,0.0021568090795985,0.0337470988469633,-0.0543736384384365,0.0290878953467973,0.0344860043638933,0.0541801223384444,0.0552773907102047
"PNMA2","Fibroblasts5","yellow",0.0687535690906517,-0.0882174062844372,0.0874858813587185,-0.00984622848622554,-0.0434235811865831,0.216839294260669,0.0227480603983616,0.132534077868736,0.0776109451351658,-0.036754775476358
"PNN","Fibroblasts2","turquoise",0.198416612158267,-0.0724775369515124,0.25685928014566,0.0600748418444171,0.019535064777174,0.145613286995982,0.0407229368766788,0.0766886400950625,0.0352900692570467,-0.0233342072192187
"PNPLA8","Fibroblasts2","turquoise",0.185862500873875,0.0385718977545447,0.203058546246207,-0.00149258056609454,0.150576712104433,0.0391692108928988,0.0456113916257325,0.0663566832548221,0.0305234597752858,0.103969979286391
"PNRC1","Fibroblasts9","black",0.221939379410261,0.150818209192616,0.211548783304411,0.00948900847930721,0.404647641809711,-0.0419165114852113,0.0196042848528195,0.0431940461989185,0.0163374156375238,0.501727150742962
"PODNL1","Fibroblasts1","blue",0.0714047727593726,0.123527800206315,0.00479320178869823,-0.0542841848980037,0.0448744822023295,-0.0232498009454925,0.0240676057991528,0.129275366840071,0.150785003251558,0.0635766430587582
"POGZ","Fibroblasts2","turquoise",0.146192541576517,-0.0138575678940086,0.177389694834078,0.0292634828257948,0.0769694885476506,0.0214293959038415,0.0345010972452726,0.053300776494055,0.0211865890373801,0.0407479046973169
"POLD2","Fibroblasts1","blue",0.0410030384339242,0.120427738418601,-0.0230097770344754,0.0149830591697875,0.0338823005752673,-0.056455381862105,0.00931194392568313,-0.0109962375405253,0.0118033063934537,0.0461791706446171
"POLE4","Fibroblasts1","blue",0.0806734760550482,0.148631885450587,0.0274679287584732,0.0198683447866028,0.0992699861321098,-0.0763072768297039,0.00349246465242073,-0.0315813345291107,-0.0269540625520529,0.0839145122310268
"POLR2A","Fibroblasts2","turquoise",0.193277062256409,-0.0103972244279904,0.258956501257667,-0.0066901142840667,0.149011504191217,0.0535036133031857,0.0269637430726948,0.0733316666526386,0.0252180596228924,0.0882361808073336
"POLR2E","Fibroblasts1","blue",0.0900803829925401,0.190036026572192,-0.0119927800136387,0.0266403424725295,0.0673569252022408,-0.0734357620102488,0.0120941737471878,0.0200340349283593,0.0547015567285225,0.0844917240486018
"POLR2F","Fibroblasts1","blue",0.0319244263724908,0.241445987244358,-0.0847165283745629,-0.00295839766059998,0.0718676873093848,-0.17802280098546,0.0277623544644964,-0.02890726336386,0.0293377787888102,0.0836484228607782
"POLR2G","Fibroblasts1","blue",0.0530553796049465,0.126196858875313,-0.0311163108750325,0.0093444151055717,0.0251267674200986,-0.00299811932400709,0.0183511990014397,0.0146347289994268,0.0396974959408133,0.054012303934596
"POLR2I","Fibroblasts1","blue",0.0532797839533004,0.19336139852557,-0.0234995506891323,0.00362117559181169,0.0529666675911017,-0.136759711146267,0.0173931253008073,-0.0125415610942268,0.0235665620919496,0.0387836604332205
"POLR2J","Fibroblasts1","blue",0.0497637980008788,0.188528423093646,-0.0326094743194594,-0.00104163408066188,0.055209340820573,-0.117582356219769,0.0326327408660535,0.0224410352272487,0.0560431094104595,0.0671100073991082
"POLR2K","Fibroblasts1","blue",0.0569829292412464,0.212782853247306,-0.0456381702011417,-0.0127116059666304,0.0914961382589577,-0.112234643493662,0.0269701315153928,0.00148943457398583,0.0285457458125509,0.0940890533801027
"POLR2L","Fibroblasts1","blue",-0.0942079892307161,0.454494192304203,-0.320995962220515,-0.0199874796125866,0.0623678209167374,-0.401186249867983,0.0586413326915662,-0.13741146592044,-0.0235980811158109,0.0958005594728883
"POLR2M","Fibroblasts8","magenta",0.0551350740900477,0.0139542121782276,0.0218158554364423,0.0391319545262573,-0.0231272168113488,0.0490280356248095,0.0399560324759775,0.0405453175960072,0.07296499443138,0.0051810230876012
"POLR3GL","Fibroblasts1","blue",0.0791656533912336,0.15062550627405,-0.00221750985818355,0.018854566341754,0.0506884859917186,-0.0630663589716737,0.0412114283850328,0.0192702942680859,0.0478968852554346,0.072296485647001
"POM121C","Fibroblasts2","turquoise",0.113884410725026,-0.0268870028975938,0.146391304935878,0.0115005715203362,0.0453457193697251,0.0621287701042994,0.0394316139009286,0.0533012836205763,0.0214671655304254,0.0111093457743705
"POMP","Fibroblasts1","blue",0.0872907071135492,0.312342307802939,-0.0506144955601677,-0.101338914214868,0.157947659811256,-0.142817127449378,0.0402850211289589,0.0368811196007004,0.069388748731408,0.135845032117054
"POSTN","Fibroblasts7","pink",0.13379738531658,-0.011136379188591,0.148449217200033,-0.304518927672644,-0.0162556208465111,0.223792259353875,0.0794742773890901,0.529787871699761,0.413086262314525,-0.0314289244867098
"PPA1","Fibroblasts9","black",0.162907767787646,0.162356113114734,0.115573755470088,0.00647677444364863,0.228301336274207,-0.0448470871708978,0.0317343711087303,0.0253942697756538,-0.00100120177738383,0.242540954003349
"PPA2","Fibroblasts1","blue",0.0585843090448958,0.104844649568007,-0.015599803106887,-0.000466349377191579,0.040468236904737,-0.00878607868532079,0.0172844086034913,0.0195676240986767,0.0384267503646582,0.0579015107415104
"PPARA","Fibroblasts2","turquoise",0.109324469026391,-0.0229203462202948,0.140792651490655,0.0245997232580688,0.0411718693941765,0.0584595751304172,0.0203053597320967,0.0450681815468,0.0149052679666171,0.0188227580071216
"PPCS","Fibroblasts1","blue",0.0822026468448177,0.124908253931838,-0.000127298164628907,0.0304865583543046,0.0219177318126069,-0.0237154184966431,0.019574526155012,0.036823607631077,0.0545922249523465,0.0446929805767648
"PPDPF","Fibroblasts1","blue",0.0468171642812266,0.286402797033719,-0.13633044605353,0.0473017387181774,-0.0254177109646442,-0.0475238888204424,0.07610291697531,0.0404197899732772,0.0901196894414053,0.0497177912382521
"PPFIA1","Fibroblasts2","turquoise",0.190798312694811,-0.00368096751252388,0.229359684011782,0.00467411074968683,0.0870073843554938,0.0813837594297594,0.0283897663646546,0.0851051653609452,0.0267649410567155,0.0421691921119742
"PPIAP22","Fibroblasts5","yellow",0.0962123541140833,-0.252872678174023,0.164174520916637,-0.0101542830618105,-0.130321229379012,0.627600574836216,0.00646238143915976,0.136897164735467,0.0634760016953388,-0.0815797432831334
"PPIB","Fibroblasts1","blue",0.172466887446044,0.353276135535518,0.0790322030863371,-0.0164486955907307,0.271579640721579,-0.345934573363102,0.0337801982927229,0.0751274459211852,0.110502775607016,0.21625673696549
"PPIC","Fibroblasts1","blue",0.0855762654986009,0.223772988070534,-0.0816927184895852,0.0639591985111517,0.0134028275041214,-0.0153799024865915,0.0420847192851059,0.172646661752387,0.209325625938124,0.092950060584958
"PPIF","Fibroblasts2","turquoise",0.13743616348146,0.015406054617398,0.219173905721728,-0.0860744419032752,0.241330983737649,0.0366227658850897,0.0118490765281179,0.0621720989808454,-0.00145921528157433,0.166911496332103
"PPIL3","Fibroblasts1","blue",0.015903849158501,0.0655014033325047,-0.0544999109661557,-4.57922069230011e-05,-0.00496954001966266,0.00592660949887073,0.0224960427913138,0.0293555182115751,0.0347921270748527,0.0227551420206835
"PPM1G","Fibroblasts2","turquoise",0.198663788047767,0.0406803548234787,0.228411602272674,0.0217275495538316,0.109036716278862,0.0468699174723117,0.0340767504306934,0.0548150713763793,0.0228608837556071,0.0626076052022969
"PPP1CA","Fibroblasts1","blue",0.0878688584246985,0.243892123452758,-0.0286422725958173,-0.0329017939397572,0.119253650376468,-0.123227714570246,0.0265264673300068,0.000458978285855492,0.0372173795530352,0.12274038730826
"PPP1CB","Fibroblasts6","brown",0.0115769366465152,0.0572732500749705,-0.0877503308586351,-0.022275521999747,-0.0803615614046722,0.0263275661254423,0.376383892571766,0.121591748647127,0.14413421282595,-0.0429168983135227
"PPP1CC","Fibroblasts1","blue",0.137323064437477,0.128239067689107,0.0377333959461141,0.0352135718264046,0.0511710203238467,0.0302251037048503,0.0628150345202802,0.0247442535525808,0.0455666671526536,0.0929181249862099
"PPP1R10","Fibroblasts2","turquoise",0.20696597429002,0.0257274083167411,0.257458361571485,0.0541455873955544,0.143222068401497,-0.0216334369218467,0.0288879716089242,0.0461078830262887,0.0116679621666584,0.0782195275580346
"PPP1R11","Fibroblasts1","blue",0.0804701157674731,0.139639556657467,0.0130954462944395,-0.0129045569475223,0.0785204293385794,-0.0471441681811923,0.0254957862616938,0.00950820835794064,0.0278443341236451,0.0814305344949512
"PPP1R12A","Fibroblasts2","turquoise",0.236784319346175,-0.00482758719840707,0.264745296892766,0.0392768115480165,0.0744024535911752,0.119044057542248,0.0518350075297605,0.102342858750554,0.0568445902551203,0.0553086038567174
"PPP1R14B","Fibroblasts2","turquoise",0.246537678852357,0.118059201473622,0.294191451505686,0.0115253386000751,0.119328208827365,-0.0132118226951345,0.0192707422688631,0.127356809814057,0.099072179933989,0.0277602704352895
"PPP1R15A","Fibroblasts9","black",0.178313164266667,0.141748919136739,0.160943376474388,-0.028358639217032,0.337205185435815,-0.0872381381241144,0.0357318680234303,0.012260655597238,0.0209023846135771,0.423962572479993
"PPP1R15B","Fibroblasts2","turquoise",0.206552455673685,0.000740406725289616,0.267114141551534,-0.00572899511084177,0.229523003255914,0.0633996847800743,0.0432918344618549,0.0763916603522449,0.00744551186040656,0.178750668942102
"PPP1R2","Fibroblasts1","blue",0.103535273697761,0.108599484708863,0.0479269369522309,0.0295150335382251,0.088512767123175,-0.0539766308488899,0.0414095455512186,0.0220767212444881,0.0404917470649107,0.07487826575521
"PPP2CA","Fibroblasts1","blue",0.105208204220872,0.0676175380329676,0.0481239189237881,-0.00685985958405227,0.0682573960729246,0.0508304263994968,0.0409209223178373,0.0605234156828144,0.0541283767405356,0.0710541770844583
"PPP2CB","Fibroblasts2","turquoise",0.177951835908574,0.0227392683682653,0.20941892786496,-0.0236183488275009,0.084218529909647,0.0683804666695068,0.0255779183541726,0.108122200218602,0.063200479246372,0.0391607244832355
"PPP2R2D","Fibroblasts2","turquoise",0.141067098459905,0.014605925735467,0.169549483629292,-0.00590600541680693,0.0800427663371455,0.0493086202680153,0.0215540155472261,0.0555243192199158,0.0277267326035869,0.0432132216983763
"PPP2R3C","Fibroblasts1","blue",0.066198957806838,0.119209728961863,0.00457288948296548,-0.0253436680118125,0.0558286460670085,-0.0461398507951218,0.0376784654562651,0.0333043780995869,0.0507861369434855,0.0593811239376355
"PPP3CA","Fibroblasts6","brown",0.0652041910711132,-0.00390977925832391,0.0153570071093232,0.034675660823176,-0.0363645615754711,0.0741038550342717,0.327576168723935,0.0993362095848324,0.096654961665943,-0.00330280752576942
"PPP4C","Fibroblasts1","blue",0.0414540978022852,0.152947987217313,-0.0529429617241754,-0.0166547999153192,0.0619320323918902,-0.0652678029947174,0.00893351669841342,0.0040521521785773,0.0267516926149119,0.0764780881293094
"PPP4R1","Fibroblasts2","turquoise",0.164836345330574,-0.0547324158265463,0.213670417391713,-0.0272814452186229,0.0375185045272275,0.165622879788228,0.0428021483136484,0.130115720099995,0.08210934781113,0.0126589804378847
"PPP4R2","Fibroblasts2","turquoise",0.200595509750093,0.0301472964732943,0.211467715075966,0.00765755470762928,0.108783223225868,0.0778719213265668,0.0485286995685757,0.0934444600129331,0.0589085813809149,0.0759962721852476
"PPT1","Fibroblasts1","blue",0.0553572119456011,0.131557630585166,-0.0557932650774382,0.0292746207200552,0.0391976486439511,-0.0236048928886284,0.0186884938995907,0.023757301162301,0.0556487010313632,0.0836269152200077
"PPTC7","Fibroblasts2","turquoise",0.14059991542926,0.00590427463128761,0.164652305528872,-0.0180947217990529,0.100920755307311,0.0579728654413791,0.0199149368096862,0.071497039193376,0.0405968559422357,0.0753360824750583
"PQBP1","Fibroblasts1","blue",0.0632868195809528,0.11508056908545,0.011193138471097,0.0270355026125717,0.0531196094024302,-0.0575074684753195,-0.000671875227711949,0.00104885009559378,0.0247100693153012,0.0527659101212606
"PQLC1","Fibroblasts2","turquoise",0.132822884750483,0.0244721343063887,0.180687898620272,-0.00170404298897453,0.0940805794208324,0.0162559371631263,0.00658807943415154,0.0440166315951412,0.0102526152666902,0.0387400826624047
"PQLC3","Fibroblasts1","blue",0.0216616323129022,0.100369402412903,-0.0789293430367963,0.133699591919241,-0.0318312824139861,-0.0527663943561259,0.0265167698252615,-0.00355013920304179,0.0481776745445978,0.0228522748945433
"PRADC1","Fibroblasts1","blue",0.0548739935251654,0.128288407247972,-0.00456262210092247,-0.00464149053347461,0.0468073821538466,-0.0581319222755916,0.0261500206640514,0.0271361099642102,0.035995061037139,0.0531239731223422
"PRAF2","Fibroblasts1","blue",0.0710465891489225,0.161611000794178,-0.0104974660300745,-0.0327203255317716,0.0539555970807427,-0.0254740499244071,0.0356708671166071,0.0448807960371671,0.0614158282903421,0.0670894252976933
"PRDM2","Fibroblasts2","turquoise",0.178373128300889,-0.0140682810448329,0.210868754210439,0.0241763295310831,0.106729511949363,0.0506865842113827,0.0470625478161174,0.0606762909647722,0.0274062701219476,0.0610610240895112
"PRDX1","Fibroblasts1","blue",0.15774705107933,0.299128710843283,0.073716918419912,0.0429131460511458,0.179008616541868,-0.248395280854514,0.010118675881657,-0.0188306599538945,0.0292678874141042,0.119840638764672
"PRDX2","Fibroblasts1","blue",0.073382948104312,0.275115231935383,-0.0430112350459534,0.0776987112153808,0.0861632782265736,-0.192517336335597,0.0093005351501728,0.0118136265119828,0.0702233791218657,0.111742672988322
"PRDX3","Fibroblasts1","blue",0.109102115347302,0.109218119143211,0.0291989834914014,0.0159625988955032,0.0613213337805872,0.0653838610821831,0.0211946000369043,0.040371203513496,0.0352821635223688,0.0891644975447351
"PRDX5","Fibroblasts1","blue",0.104962113850442,0.240516699990033,-0.00281873444623136,0.0303968188183371,0.0813700250811817,-0.0855984261181779,0.0333436898573592,0.0381527961902838,0.0746864130042476,0.0777555260015883
"PRELID1","Fibroblasts1","blue",0.131649887972222,0.32436163817943,0.0341062715109218,-0.0849183066787616,0.281504214651884,-0.215964571094296,0.0208093592131266,-0.0248064724053642,-0.0175127604545367,0.224892767409496
"PRELP","Fibroblasts3","green",0.060451327907879,-0.113312557334991,0.0249824894422895,0.35443165529678,-0.242270910780496,0.232683036832659,0.0338982671336968,0.146863725491269,0.142540147890087,-0.194105869557392
"PREX2","Fibroblasts3","green",0.096684514363931,0.0141972467975266,0.0810838642276215,0.141939869582824,-0.0291934959450552,-0.0210570901277225,0.032062204992516,-0.0203558187822433,0.0182833363617459,-0.0372987725870286
"PRICKLE2","Fibroblasts2","turquoise",0.110974481850419,-0.0288244721198028,0.145233484489786,0.0102142481839517,0.0532500279027983,0.0582591051958164,0.0288667765455395,0.0692364255132257,0.0332564080562269,0.0275728564772424
"PRKAG1","Fibroblasts1","blue",0.0555430264626807,0.100719584717516,-0.0191354272024089,-0.00693456397523126,0.034058730643481,-0.016255328430017,0.0195626852148385,0.0300998086066815,0.0424449090680334,0.060915286692675
"PRKAR1A","Fibroblasts8","magenta",0.204465998864708,0.033842966849469,0.159452268122633,0.0297751975252457,0.0751753981321411,0.158529781609136,0.0963473915686119,0.129864587312287,0.151510534843325,0.0764914095673321
"PRKAR2A","Fibroblasts2","turquoise",0.188443151840604,0.0136060937041576,0.202232095081517,0.0182540755006812,0.0859092629481558,0.0406154934820824,0.0545514815285547,0.0720246410623076,0.0420673152692066,0.040418919418311
"PRKAR2B","Fibroblasts2","turquoise",0.164128762709865,0.0313799220614491,0.222063469729381,-0.0488956367538409,0.214771607683827,0.0294440495414201,0.0140122320627575,0.0387569021814053,-0.0331473649189481,0.176034669159268
"PRKCA","Fibroblasts2","turquoise",0.164186195286379,0.0258932835793785,0.204957044711613,-0.0169478309014406,0.136826012415679,0.014540815924396,0.0220143075020919,0.0801463022438979,0.0422975747569731,0.0831146620184873
"PRKDC","Fibroblasts2","turquoise",0.238419505226372,-0.0134112351995457,0.279930440550562,0.0651765840816406,0.085839040415852,0.0649788929403479,0.0526614146627804,0.0907913859074325,0.0320681975711252,0.0281512162165958
"PRKG1","Fibroblasts2","turquoise",0.208290582753308,-0.0163297436862333,0.238926977913069,-0.00112491116789992,0.0942762880760908,0.0974172828159643,0.0756579309739267,0.102535945960262,0.0665776970589013,0.0920437854748503
"PRKRA","Fibroblasts1","blue",0.0575222699908721,0.125514044760794,-0.0177639374352773,-0.00376780108817109,0.0537661990668414,-0.0493051275106258,0.0266638553756633,0.0178007248438382,0.0408446024773268,0.0555888642333782
"PRMT1","Fibroblasts1","blue",0.115770090536905,0.162957100576506,0.0571398265735563,-0.00574527999779128,0.118767055543762,-0.0716800398995982,0.0318133576808415,0.025300432439287,0.0354168215035158,0.0986830778673214
"PRMT2","Fibroblasts6","brown",0.0602628597510413,0.0560036914542064,0.0088718476117357,0.0360710625037447,-0.0690106164579867,0.0124685650312942,0.0961114776403919,0.0791016314463498,0.0906861175751559,-0.0667663329009465
"PRMT9","Fibroblasts1","blue",0.046287843763769,0.0710542691733629,-0.00215352093334772,-0.00342068136490813,0.0593992265660596,-0.0389655621446899,0.0109923085587615,0.0151496004803566,0.0217856313156856,0.0577870804193185
"PROS1","Fibroblasts3","green",0.0624626315604415,0.0309133189695667,0.00505188903895365,0.212713082873056,-0.0146276003806023,-0.00508443697177509,0.0225381427125008,-0.0732492583371195,-0.0463716075863163,0.00311268357589125
"PRPF40A","Fibroblasts2","turquoise",0.224895740567023,-0.0156205465033509,0.261149108161633,-0.00780942742061935,0.108052486247446,0.130599089427953,0.039536124817362,0.0989755329609508,0.0427087939449489,0.071468983998475
"PRPF6","Fibroblasts3","green",0.0864842188715562,0.0460966904679671,0.0632358897968841,0.0832067518683585,0.0144340877333996,-0.023661388527705,0.028886861416561,0.0114895032288408,0.0121669831821032,0.0054468928402828
"PRPF8","Fibroblasts2","turquoise",0.146569304161901,-0.0107195243404793,0.179241957899202,0.036276528829853,0.0434136818009873,0.0461177249488619,0.0225637479717043,0.0706777466812991,0.0301341683587414,0.00374238530796567
"PRR13","Fibroblasts1","blue",0.0623563227534176,0.164381644571188,-0.0329399915018497,-0.0165915483687539,0.0669248892799345,-0.0387420227662145,0.0384044206181072,0.0151223163867803,0.03132629860712,0.0869019898740286
"PRR14L","Fibroblasts2","turquoise",0.14107073520176,-0.0294999330783423,0.169965685344344,0.0252830046750219,0.0406525889127945,0.074377460607165,0.0288365912622152,0.0606505311472068,0.0286588093430913,0.0243145327539993
"PRR16","Fibroblasts9","black",0.0731685258429619,0.100736584771697,0.031298121073016,-0.0632569697251889,0.109961632999538,-0.0229364708215889,0.0170177857877926,0.0115749237654479,0.0124353963657632,0.143062905705456
"PRR34-AS1","Fibroblasts1","blue",-0.0031402368616973,0.0629785226448555,-0.0367706942904305,-0.00870125013123358,0.00155543304642702,-0.0342946193012705,0.0160549130702204,-0.00229574931820481,0.00480597183638737,0.00489555759973275
"PRRC1","Fibroblasts5","yellow",0.185172002469762,-0.0251954568050814,0.187414056767214,-0.0165535650257921,0.0302215002647331,0.185501577415538,0.0481780630274553,0.135959803539012,0.0937135191144094,0.0150628002081138
"PRRC2B","Fibroblasts2","turquoise",0.176312589567734,0.0073335486001959,0.224090180153735,0.0483532285682488,0.100399111546822,-0.0254429406718367,0.0247544369521561,0.0503436514068092,0.0156704734691159,0.0497866819559879
"PRRC2C","Fibroblasts2","turquoise",0.33614803846131,-0.0399599874533256,0.426424616000126,0.0176939390054896,0.162843565933982,0.159948146826245,0.0616923978257852,0.1417286477643,0.062306317943969,0.0807068157903807
"PRRX1","Fibroblasts5","yellow",0.305948033313051,0.0235610145856185,0.290764177815256,0.130535023236837,0.0380588866936233,0.219391917751185,0.0907975378108011,0.183475925976703,0.117673551678948,0.0501917452015699
"PRRX2","Fibroblasts2","turquoise",0.330036491203931,0.178512113238996,0.395687080004544,-0.0027163588947469,0.30483926100019,-0.0802118498031764,0.0103059248872829,0.0722022928474081,0.0294298557648008,0.171908753410692
"PRSS12","Fibroblasts2","turquoise",0.264951199612283,0.0639998809677691,0.35542037810202,-0.0650981182361596,0.27093185849566,-0.0448060752460705,0.0152992594058849,-0.00400585540624424,-0.0462793569945207,0.234173224964279
